AGE_DAYS	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
39	0.9500000000000001	10	0.2537223237158298	10.40922607297217	10.90651268952901	9.911939456415332	0.6066300722632406	0.5776491457253197	0.6356109988011615	alpha
39	1	10	0.2517911492837705	10.18509850281531	10.678600087037447	9.691596918593172	0.5935683399954141	0.5648079980064906	0.6223286819843377	alpha
39	1.05	10	0.2499780168315738	9.970340135115055	10.460288045031687	9.480392225198424	0.5810526271841213	0.5524993866344053	0.6096058677338373	alpha
39	1.1	10	0.24827055753795296	9.76562703620611	10.252228387402177	9.279025685010044	0.5691223337008416	0.540764124284493	0.5974805431171901	alpha
39	1.1500000000000001	10	0.24665652523457052	9.57013174376928	10.053569649780833	9.086693837757728	0.5577292366015282	0.529555386806868	0.5859030863961883	alpha
39	1.2000000000000002	10	0.2451274835481724	9.383415474836058	9.86385651421141	8.902974435460706	0.5468477644419614	0.5188485663852246	0.574846962498698	alpha
39	1.25	10	0.24367731676365245	9.205051669559394	9.682650434265511	8.727452904853276	0.5364530581183975	0.508619502471183	0.564286613765612	alpha
39	1.3	10	0.24230170887901134	9.03462726105814	9.509529883853512	8.55972463826277	0.526521044871709	0.4988446152923388	0.5541974744510791	alpha
39	1.35	10	0.24099770709105542	8.871743647094675	9.344090473349876	8.399396820839474	0.5170284949149242	0.48950101233977744	0.544555977490071	alpha
39	1.4000000000000001	10	0.2397633619173222	8.716017393264732	9.185944947434926	8.246089839094537	0.5079530624138057	0.4805665704550086	0.5353395543726027	alpha
39	1.4500000000000002	10	0.23859743516953402	8.567080697935257	9.034723077671174	8.09943831819934	0.49927331258255137	0.47201999628181784	0.5265266288832849	alpha
39	1.5	10	0.23749916678555869	8.424581648787846	8.890071462045812	7.95909183552988	0.49096873663466306	0.4638408678502882	0.5180966054190379	alpha
39	1.55	10	0.23646809183581663	8.288184299723701	8.751653243214811	7.82471535623259	0.4830197562648217	0.456009659960755	0.5100298525688883	alpha
39	1.6	10	0.23550389964625265	8.157568595254178	8.619147756779569	7.695989433728788	0.47540771924251146	0.44850775586882696	0.5023076826161961	alpha
39	1.6500000000000001	10	0.2346063277775613	8.032430167508261	8.49225012049748	7.572610214519043	0.468114887581998	0.441317447565376	0.49491232759862003	alpha
39	1.7000000000000002	10	0.23377508446699935	7.912480028777381	8.370670774815508	7.4542892827392535	0.4611244196244198	0.43442192671755825	0.4878269125312813	alpha
39	1.75	10	0.2330097940061496	7.797444180206375	8.254134984503525	7.340753375909225	0.45442034723303526	0.42780526810317704	0.4810354263628935	alpha
39	1.8	10	0.23230996035189663	7.687063154919314	8.14238231045896	7.231743999379669	0.4479875491674572	0.42145240714138094	0.47452269119353346	alpha
39	1.85	10	0.23167494502337277	7.581091511610132	8.03516605997624	7.127016963244024	0.4418117215710691	0.4153491129047575	0.46827433023738074	alpha
39	1.9000000000000001	10	0.2311039560123622	7.479297292481524	7.932252722950483	7.026341862012566	0.43587934638072656	0.4094819577957216	0.4622767349657315	alpha
39	1.9500000000000002	10	0.23059604502491993	7.381461457414834	7.833421400641053	6.9295015141886145	0.4301776583512442	0.403838284886073	0.4565170318164154	alpha
39	2	10	0.23015011087979814	7.287377304420205	7.738463232782509	6.8362913760579005	0.4246946112803239	0.3984061737537459	0.4509830488069019	alpha
39	2.0500000000000003	10	0.22976490732003996	7.196849884758972	7.647180828017434	6.7465189415005105	0.4194188439229897	0.3931744055049805	0.4456632823409989	alpha
39	2.1	10	0.22943905385511948	7.109695419652153	7.559387701855133	6.6600031374491735	0.4143396459984588	0.3881324275427717	0.4405468644541458	alpha
39	2.15	10	0.22917104855027126	7.025740724184634	7.474907725642446	6.576573722726822	0.409446924616363	0.38327031853225535	0.43562353070047066	alpha
39	2.2	10	0.22895928192531942	6.94482264287678	7.393574589376558	6.496070696377001	0.40473117138292686	0.3785787539193199	0.4308835888465338	alpha
39	2.25	10	0.22880205132508494	6.866787500411608	7.315231280597659	6.418343720225557	0.40018343039038223	0.3740489722785902	0.42631788850217434	alpha
39	2.3000000000000003	10	0.22869757528446974	6.791490570164202	7.2397295810734	6.343251559255004	0.3957952672438649	0.3696727426995008	0.421917791788229	alpha
