GROUP	INDIVIDUAL	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
ABX_16	1271	3.35	1	0.07007756807430755	1.8494576851211673	1.986807194670964	1.7121081755713705	0.01633291548656482	0.015119955628307242	0.017545875344822395	solo
ABX_16	1271	3.4000000000000004	1	0.06938335102064135	1.842425303806413	1.9784141729335702	1.7064364346792555	0.016270811178579175	0.015069867396823028	0.017471754960335324	solo
ABX_16	1271	3.45	1	0.06872069962962982	1.83570171142942	1.9703918076958895	1.7010116151629506	0.016211433844919153	0.01502195977536054	0.017400907914477765	solo
ABX_16	1271	3.5	1	0.06808755656527933	1.8292672520784166	1.9627164107416977	1.6958180934151355	0.016154609900458486	0.014976094788847401	0.01733312501206957	solo
ABX_16	1271	3.5500000000000003	1	0.06748203608431695	1.82310388172518	1.9553662420538735	1.6908415213964862	0.016100179994923653	0.014932145726996832	0.017268214262850475	solo
ABX_16	1271	3.6	1	0.06690240676996649	1.817195008371964	1.948321316120147	1.686068700623781	0.016047997601200722	0.014889996031472433	0.017205999170929014	solo
ABX_16	1271	3.6500000000000004	1	0.06634707628672872	1.8115253506371518	1.9415632306386716	1.681487470635632	0.015997927766478136	0.014849538310907687	0.017146317222048586	solo
ABX_16	1271	3.7	1	0.06581457788806258	1.8060808123709549	1.9350750146892637	1.677086610052646	0.0159498460049539	0.014810673467149257	0.017089018542758544	solo
ABX_16	1271	3.75	1	0.0653035584483648	1.8008483712418166	1.928840993862918	1.6728557486207152	0.015903637313920756	0.014773309918494416	0.017033964709347094	solo
ABX_16	1271	3.8000000000000003	1	0.06481276782378262	1.7958159795281379	1.9228466702011082	1.6687852888551675	0.015859195297638875	0.014737362907715526	0.01698102768756222	solo
ABX_16	1271	3.85	1	0.06434104937428596	1.7909724755979914	1.9170786150991053	1.6648663360968776	0.01581642138559625	0.014702753884372125	0.016930088886820377	solo
ABX_16	1271	3.9000000000000004	1	0.06388733150295005	1.7863075047693926	1.9115243735835459	1.6610906359552393	0.015775224133610568	0.014669409952357835	0.0168810383148633	solo
ABX_16	1271	3.95	1	0.06345062008831379	1.7818114484217622	1.906172378591591	1.6574505182519335	0.015735518597798932	0.01463726337485701	0.016833773820740857	solo
ABX_16	1271	4	1	0.06302999170257079	1.7774753603807156	1.9010118740636128	1.6539388466978184	0.015697225772779756	0.01460625112993172	0.01678820041562779	solo
ABX_16	dash	0	1	8.231377256314287	178.0425	194.1757029655381	161.90929703446187	1	0.9093856637289517	1.0906143362710483	solo
ABX_16	dash	0.05	1	8.053417722871277	171.92527034314904	187.70967903243331	156.14086165386476	0.9656417447696424	0.8769864591536558	1.054297030385629	solo
ABX_16	dash	0.1	1	7.869026901967977	165.82719979807965	181.25020911931367	150.40419047684563	0.9313910993053887	0.8447656625628467	1.0180165360479305	solo
ABX_16	dash	0.15000000000000002	1	7.6788240358551505	159.75968525723943	174.80990381113602	144.70946670334283	0.8973120758090873	0.8127804692887531	0.9818436823294215	solo
ABX_16	dash	0.2	1	7.483540228691822	153.73459533845303	168.40206466354564	139.06712601336042	0.863471335992547	0.7810894927523508	0.945853179232743	solo
ABX_16	dash	0.25	1	7.284019890685618	147.76417641703205	162.04059306544923	133.48775976861486	0.8299376632940565	0.7497522207822002	0.9101231058059128	solo
ABX_16	dash	0.30000000000000004	1	7.081219115140228	141.86094124394424	155.73987567625568	127.9820068116328	0.7967813372871323	0.7188284078893119	0.8747342666849527	solo
ABX_16	dash	0.35000000000000003	1	6.87620025095094	136.0375410297172	149.51464587206632	122.56043618736808	0.7640734152223049	0.6883774165571035	0.8397694138875063	solo
ABX_16	dash	0.4	1	6.67012191378822	130.30662268469547	143.37982140821177	117.23342396117918	0.7318849301975398	0.6584575253727576	0.805312335022322	solo
ABX_16	dash	0.45	1	6.464223720713726	124.68067376968447	137.3503194502929	112.01102808907606	0.7002860203023688	0.6291252262188863	0.771446814385851	solo
ABX_16	dash	0.5	1	6.259805164564057	119.17185857576418	131.44085124854755	106.9028659029808	0.6693450079377912	0.6004345361527771	0.7382554797228053	solo
ABX_16	dash	0.55	1	6.058198298060135	113.79184955574121	125.66570003114091	101.9179990803415	0.6391274530280198	0.5724363513225298	0.7058185547335099	solo
ABX_16	dash	0.6000000000000001	1	5.86073430177377	108.5516590029105	120.03848715734559	97.06483084847541	0.609695207621273	0.5451778696012212	0.6742125456413249	solo
ABX_16	dash	0.65	1	5.668704579764427	103.46147634547054	114.57193316080608	92.351019530135	0.5811055020316528	0.5187021050037772	0.6435088990595285	solo
ABX_16	dash	0.7000000000000001	1	5.483317749357131	98.53051663420946	109.27762193873866	87.78341132968026	0.5534100938495554	0.493047510171337	0.6137726775277738	solo
ABX_16	dash	0.75	1	5.305654711835149	93.7668856997006	104.16577784930273	83.36799355009846	0.5266545105786573	0.46824771360825906	0.5850613075490556	solo
ABX_16	dash	0.8	1	5.1366247993773975	89.17746701938921	99.24506662826418	79.10986741051424	0.5008774142094681	0.44433136700795733	0.5574234614109788	solo
ABX_16	dash	0.8500000000000001	1	4.976926628066794	84.76783456994306	94.52243151465235	75.01323762523377	0.47611011174266293	0.42132208672218024	0.5308981367631457	solo
ABX_16	dash	0.9	1	4.827017554296946	80.54219488302331	90.00297544218795	71.08141432385868	0.4523762297374128	0.3992384645455927	0.5055139949292329	solo
ABX_16	dash	0.9500000000000001	1	4.687095356241154	76.50336024017965	85.68989833051724	67.31682214984205	0.42969156375685386	0.3780941188190576	0.48128900869465013	solo
ABX_16	dash	1	1	4.557345118281458	72.66026662214948	81.59249891910056	63.728034325198394	0.40810630395635583	0.3579372022140691	0.45827540569864256	solo
ABX_16	dash	1.05	1	4.436700637573018	68.99044381408493	77.68621727391394	60.29467035425592	0.38749424330755255	0.3386532448952128	0.4363352417198924	solo
ABX_16	dash	1.1	1	4.325375340412501	65.5152103961274	73.99279028295358	57.03763050930122	0.36797512052530945	0.3203596360941979	0.415590604956421	solo
ABX_16	dash	1.1500000000000001	1	4.222400703689209	62.22463178269859	70.50038509022602	53.948878475171156	0.34949313665388093	0.3030112387501364	0.3959750345576254	solo
ABX_16	dash	1.2000000000000002	1	4.126927504242142	59.115195281760684	67.20382455688305	51.02656600663832	0.33202856217903415	0.28659767194146524	0.37745945241660306	solo
ABX_16	dash	1.25	1	4.03802926988428	56.182422154835486	64.09681409232724	48.26803021734373	0.31555624165486046	0.27110397920352575	0.3600085041061951	solo
ABX_16	dash	1.3	1	3.9547548088400317	53.42100307841004	61.172180071423085	45.66982608539699	0.3000463545412474	0.25651081110070345	0.34358189798179134	solo
ABX_16	dash	1.35	1	3.8761752449379276	50.82493869154143	58.422102569385494	43.22777481369737	0.28546520460868297	0.24279469684877136	0.32813571236859457	solo
ABX_16	dash	1.4000000000000001	1	3.80142248009809	48.387680351333124	55.83833150234631	40.93702920031994	0.2717760105105979	0.22992841147658533	0.3136236095446105	solo
ABX_16	dash	1.4500000000000002	1	3.7297174433954727	46.102266788197355	53.41237864976328	38.792154926631426	0.2589396733262977	0.21788143239188074	0.29999791426071465	solo
ABX_16	dash	1.5	1	3.6603878508531684	43.96145308265846	51.13568143977864	36.78722472553828	0.2469155009767806	0.20662046829008962	0.2872105336634716	solo
ABX_16	dash	1.55	1	3.5928762906716574	41.95782920177522	48.999737332399526	34.91592107115091	0.2356618740007314	0.19611003592485454	0.2752137120766083	solo
ABX_16	dash	1.6	1	3.526740170537492	40.08392616751398	46.99620988459811	33.17164245042985	0.22513684186367852	0.18631305699723297	0.26396062673012405	solo
ABX_16	dash	1.6500000000000001	1	3.461645416974652	38.33230872351256	45.11700906803102	31.547608378994106	0.21529864343352045	0.17719144799131728	0.2534058388757236	solo
ABX_16	dash	1.7000000000000002	1	3.3973558638767667	36.6956540766746	43.35434921253902	30.036958940810177	0.20610614924343684	0.16870667925248287	0.2435056192343908	solo
ABX_16	dash	1.75	1	3.3337200988254585	35.166816887389054	41.70078821562426	28.632845559153846	0.19751922651832599	0.16082028481488322	0.23421816822176875	solo
ABX_16	dash	1.8	1	3.2706572428873812	33.7388811530979	40.149251554932235	27.32851075126356	0.1894990305859438	0.15349431035434552	0.2255037508175421	solo
ABX_16	dash	1.85	1	3.2081427983562816	32.40519997327862	38.693044315318474	26.117355631238766	0.1820082282223549	0.14669169232761148	0.2173247641170983	solo
ABX_16	dash	1.9000000000000001	1	3.146195363798353	31.15942440818511	37.32585400955677	24.992994806813446	0.17501115974098944	0.1403765663075583	0.20964575317442055	solo
ABX_16	dash	1.9500000000000002	1	3.0848647199202732	29.995522763889817	36.04174651211179	23.94929901566784	0.16847394730971435	0.1345145064558622	0.20243338816356654	solo
ABX_16	dash	2	1	3.0242215489610476	28.907791670759956	34.83515698799354	22.98042635352637	0.16236455717460693	0.12907270091987233	0.19565641342934156	solo
ABX_16	dash	2.0500000000000003	1	2.964348867875773	27.89086029093071	33.700877309579305	22.080843272282113	0.1566528232918023	0.12402006977144285	0.18928557681216174	solo
ABX_16	dash	2.1	1	2.9053351272121786	26.939688911189762	32.634041123544726	21.245336698834798	0.15131043942423728	0.11932733307404018	0.18329354577443435	solo
ABX_16	dash	2.15	1	2.8472688450075636	26.04956306745018	31.63010745796796	20.4690186769324	0.1463109261409505	0.11496703695428002	0.177654815327621	solo
ABX_16	dash	2.2	1	2.7902345986499935	25.21608421943516	30.684843541206718	19.747324897663603	0.1416295784401767	0.11091354534823766	0.17234561153211575	solo
ABX_16	dash	2.25	1	2.7343101781454995	24.43515786017319	29.794307331899667	19.076008388446716	0.13724339896470333	0.10714300455479292	0.16734379337461375	solo
ABX_16	dash	2.3000000000000003	1	2.679564703473851	23.702979812464072	28.954830125517567	18.451129499410577	0.13313102103410182	0.10363328699277183	0.1626287550754318	solo
ABX_16	dash	2.35	1	2.6260575200737306	23.01602133919891	28.16299949987399	17.86904317852383	0.12927262501480777	0.10036391972997365	0.1581813302996419	solo
ABX_16	dash	2.4000000000000004	1	2.5738377048865004	22.37101357981307	27.415642783441843	17.326384376184297	0.12564985090533481	0.097316002506055	0.15398369930461459	solo
ABX_16	dash	2.45	1	2.522944037101086	21.764931723102116	26.709811170830328	16.820052275373904	0.12224570944073532	0.09447211915904295	0.15001929972242767	solo
ABX_16	dash	2.5	1	2.47340531022603	21.194979237797096	26.04276456501023	16.34719391058396	0.11904449352147435	0.09181624561879305	0.14627274142415564	solo
ABX_16	dash	2.5500000000000003	1	2.4252408837198987	20.658572406478616	25.411957192403708	15.905187620553523	0.11603169134604725	0.0893336569670361	0.1427297257250584	solo
ABX_16	dash	2.6	1	2.378461392165324	20.153325344839285	24.815024012102317	15.491626677576253	0.11319390226962263	0.08701083548914587	0.1393769690500994	solo
ABX_16	dash	2.6500000000000004	1	2.3330695473889698	19.67703563587925	24.249767922188795	15.104303349569705	0.110518756116541	0.08483538115657613	0.13620213107650586	solo
ABX_16	dash	2.7	1	2.2890609838514626	19.22767066607037	23.714147752835057	14.741193579305683	0.10799483643551608	0.08279592557566695	0.1331937472953652	solo
ABX_16	dash	2.75	1	2.2464251101151143	18.803354716541396	23.206267026333443	14.400442406749349	0.10561160799551454	0.08088205011022284	0.13034116588080624	solo
ABX_16	dash	2.8000000000000003	1	2.205145939423658	18.402356835649595	22.724363457574707	14.080350213724483	0.10335934867039946	0.07908420862279783	0.1276344887180011	solo
ABX_16	dash	2.85	1	2.1652028806454124	18.02307949873317	22.266799164020554	13.779359833445787	0.10122908574488211	0.07739365507362449	0.12506451641613972	solo
ABX_16	dash	2.9000000000000004	1	2.126571477310453	17.66404804532225	21.832051551400873	13.496044539243627	0.09921253658717583	0.07580237605764707	0.12262269711670458	solo
ABX_16	dash	2.95	1	2.0892240874835166	17.323900872691357	21.418704839792607	13.229096905590108	0.0973020535697452	0.07430302824095432	0.12030107889853607	solo
ABX_16	dash	3	1	2.0531305010093517	17.001380356559714	21.02544219409872	12.97731851902071	0.09549057307418013	0.07288888057076659	0.11809226557759367	solo
ABX_16	dash	3.0500000000000003	1	2.0182584934727923	16.695324464306932	20.651038423005673	12.739610505608193	0.0937715683856772	0.07155376107170026	0.11598937569965415	solo
ABX_16	dash	3.1	1	1.9845743182286348	16.4046590227012	20.294353211072455	12.514964834329945	0.09213900626367974	0.07029200799994352	0.11398600452741596	solo
ABX_16	dash	3.1500000000000004	1	1.9520431392445219	16.12839060036643	19.954324849554197	12.302456351178662	0.09058730696528318	0.0690984251017519	0.11207618882881445	solo
ABX_16	dash	3.2	1	1.9206294084033384	15.865599964659689	19.629964432778703	12.101235496540676	0.08911130749489414	0.06796824070960965	0.11025437428017863	solo
ABX_16	dash	3.25	1	1.8902971914450337	15.615436072982112	19.32035048829159	11.910521657672632	0.08770622785560814	0.06689707040550785	0.10851538530570842	solo
ABX_16	dash	3.3000000000000003	1	1.861010446984418	15.377110559557535	19.02462401049978	11.729597108615287	0.08636764008344938	0.06588088298364317	0.10685439718325558	solo
ABX_16	dash	3.35	1	1.832733263095492	15.149892680187481	18.741983869123217	11.557801491251746	0.08509143985389714	0.06491596945252817	0.10526691025526612	solo
ABX_16	dash	3.4000000000000004	1	1.8054300558629255	14.933104679276306	18.471682565373776	11.394526793178835	0.08387382046015028	0.0639989148275206	0.10374872609277996	solo
ABX_16	dash	3.45	1	1.7790657341126368	14.726117545396868	18.213022310386947	11.239212780406788	0.08271124897368251	0.06312657247795773	0.10229592546940729	solo
ABX_16	dash	3.5	1	1.7536058342810463	14.52834712374505	17.965351402015216	11.091342845474886	0.08160044440931266	0.06229604080753127	0.10090484801109408	solo
ABX_16	dash	3.5500000000000003	1	1.729016629092999	14.339250555942478	17.728060877635603	10.950440234249351	0.08053835772887079	0.06150464206158278	0.0995720733961588	solo
ABX_16	dash	3.6	1	1.7052652134104842	14.15832301974079	17.500581422114347	10.816064617367232	0.07952215352930223	0.06074990307015029	0.09829440398845415	solo
ABX_16	dash	3.6500000000000004	1	1.6823195703030966	13.985094743220884	17.282380511501852	10.687808974939916	0.07854919327251013	0.060029537750480456	0.09706884879453981	solo
ABX_16	dash	3.7	1	1.6601486200859494	13.819128270042794	17.072959774395123	10.565296765690466	0.07761701992525827	0.05934143120710205	0.09589260864341449	solo
ABX_16	dash	3.75	1	1.6387222547786766	13.660015954167953	16.87185255419843	10.448179354137476	0.07672334388793661	0.05868362528125294	0.09476306249462028	solo
ABX_16	dash	3.8000000000000003	1	1.618011360164486	13.5073776642366	16.678621656735658	10.336133671737542	0.07586603010088379	0.058054305414367596	0.09367775478739997	solo
ABX_16	dash	3.85	1	1.5979878273734232	13.36085867943319	16.492857268818508	10.22886009004787	0.07504308622622795	0.0574517887024046	0.0926343837500513	solo
ABX_16	dash	3.9000000000000004	1	1.578624555680316	13.220127760210246	16.31417503445421	10.126080485966282	0.07425265181184407	0.05687451302900309	0.09163079059468503	solo
ABX_16	dash	3.95	1	1.5598954479955789	13.084875378667638	16.142214276386945	10.027536480948331	0.0734929883520375	0.056321027175805394	0.09066494952826963	solo
ABX_16	dash	4	1	1.5417754003354744	12.95481209470232	15.976636351609672	9.932987837794967	0.07276247016696755	0.055789981817796125	0.08973495851613897	solo
SMT_16	1015	0	1	8.98581104575846	154.3835	171.99536602156877	136.77163397843123	1	0.885921319172264	1.1140786808277359	solo
SMT_16	1015	0.05	1	8.740661614715792	146.36223663721844	163.4936186031131	129.23085467132378	0.9480432600453963	0.8370768551776827	1.05900966491311	solo
SMT_16	1015	0.1	1	8.477178220926701	138.3404545700215	154.95541857356517	121.72549056647784	0.8960831602471865	0.7884617887693818	1.003704531724991	solo
SMT_16	1015	0.15000000000000002	1	8.195484113557505	130.3479233622125	146.41077706065536	114.28506966376962	0.8443125292677812	0.7402673839093531	0.9483576746262091	solo
SMT_16	1015	0.2	1	7.896041448133932	122.41782849355647	137.89378535233448	106.94187163477848	0.7929463219421536	0.6927027281722365	0.8931899157120707	solo
SMT_16	1015	0.25	1	7.5797141200782026	114.5864882855628	129.44245497402576	99.73052159709981	0.7422197856996557	0.6459921014687439	0.8384474699305675	solo
SMT_16	1015	0.30000000000000004	1	7.2478250806276865	106.89284517000134	121.09832129427771	92.68736904572496	0.6923851653188413	0.6003709531505955	0.7843993774870871	solo
SMT_16	1015	0.35000000000000003	1	6.902200778359974	99.37770209110725	112.90576703075713	85.84963715145737	0.6437067568173235	0.5560803916963755	0.7313331219382715	solo
SMT_16	1015	0.4	1	6.545193973266682	92.08269290214808	104.91103736157939	79.25434844271678	0.5964542383230597	0.5133602259484775	0.6795482506976418	solo
SMT_16	1015	0.45	1	6.179675684897709	85.04900280549427	97.16094458403167	72.93706102695687	0.5508943818833896	0.4724407791438649	0.6293479846229142	solo
