AGE_WEEKS	INDIVIDUAL	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
16	1009	0	1	3.4320480003546394	50.456	57.182690473907805	43.7293095260922	1	0.8666820502238028	1.1333179497761972	solo
16	1009	0.05	1	3.1729457797286695	46.78379764285312	53.002657096019675	40.56493818968657	0.9272197091099794	0.8039665885065517	1.0504728297134072	solo
16	1009	0.1	1	2.9238613072774395	43.26291068563976	48.99357354369374	37.53224782758578	0.8574383757261724	0.7438609447357257	0.9710158067166192	solo
16	1009	0.15000000000000002	1	2.68594251172836	39.904033743294235	45.16838433082687	34.6396831557616	0.7908679590790834	0.6865324868352941	0.8952034313228727	solo
16	1009	0.2	1	2.460225637123295	36.71691318373952	41.53886682634329	31.894959541135755	0.7277016248561027	0.6321341275791929	0.8232691221330126	solo
16	1009	0.25	1	2.247592874981111	33.70997329214735	38.115174379019166	29.30477220527554	0.6681063360580972	0.5807985612271195	0.755414110889075	solo
16	1009	0.30000000000000004	1	2.0487325161129455	30.88994385459015	34.90538580012765	26.874501909052654	0.612215471987279	0.5326324304156622	0.6917985135588958	solo
16	1009	0.35000000000000003	1	1.8641060073028997	28.261519236168066	31.915099873846508	24.607938598489625	0.5601220714319023	0.4877108490266692	0.6325332938371354	solo
16	1009	0.4	1	1.6939262883975366	25.82708224252428	29.14711676024906	22.507047724799502	0.5118733598090273	0.4460727708260564	0.5776739487919981	solo
16	1009	0.45	1	1.538150891167801	23.586524829753913	26.60124517923099	20.571804480276835	0.46746719576965895	0.4077177041437457	0.5272166873955721	solo
16	1009	0.5	1	1.396491500517046	21.5371911459877	24.274264191717407	18.80011810025799	0.42685094232574317	0.37260421159540963	0.4810976730560767	solo
16	1009	0.55	1	1.2684393062889805	19.673956655493345	22.16005201239472	17.187861298591972	0.3899230350303897	0.34065049347138043	0.439195576589399	solo
16	1009	0.6000000000000001	1	1.1533030671085722	17.989441796396978	20.24987427118936	15.729009321604597	0.3565372165133379	0.3117371436817147	0.4013372893449611	solo
16	1009	0.65	1	1.0502550100425287	16.474342513828763	18.53280450809487	14.415880519562654	0.32650908739949186	0.28571191770181253	0.3673062570971712	solo
16	1009	0.7000000000000001	1	0.9583789786434483	15.117846338934848	16.99623462061629	13.239458057253408	0.299624352682235	0.2623961086343231	0.33685259673014684	solo
16	1009	0.75	1	0.8767157279696169	13.908094228173887	15.62642547967415	12.189762976673624	0.27564797503119326	0.2415919410312673	0.30970400903111917	solo
16	1009	0.8	1	0.8043016628883871	12.832646589824497	14.409048881791412	11.256244297857583	0.25433341108737306	0.2230903023992703	0.2855765197754759	solo
16	1009	0.8500000000000001	1	0.7401990988682193	11.878916550123215	13.329680125293926	10.428152974952503	0.23543119847239602	0.20667815472793133	0.2641842422168607	solo
16	1009	0.9	1	0.6835177664431697	11.03454281576421	12.374213020786083	9.694872610742337	0.21869634564301985	0.1921450890031381	0.2452476022829016	solo
16	1009	0.9500000000000001	1	0.6334284452177243	10.287685957225355	11.529182896635296	9.046189017815413	0.2038942040039907	0.17928866770682203	0.22849974030115933	solo
16	1009	1	1	0.5892533790191226	9.628484697038177	10.783400097684186	8.473569296392167	0.1908293304470861	0.16793977517821798	0.2137188857159542	solo
16	1009	1.05	1	0.5500529127971469	9.042985061569906	10.121068960243665	7.9649011628961475	0.17922516770195626	0.15785835505977777	0.20059198034413478	solo
16	1009	1.1	1	0.5154563207585392	8.525626085755622	9.535901910045885	7.515350261465359	0.16897150162033497	0.14894859405155697	0.18899440918911298	solo
16	1009	1.1500000000000001	1	0.48482712480729606	8.066839363951411	9.017083067301817	7.116595660601005	0.15987869359345588	0.14104557754481142	0.17871180964210037	solo
16	1009	1.2000000000000002	1	0.4576746314113829	7.65923222739912	8.556258021603075	6.762206433195166	0.15180022648246233	0.13402184939739903	0.16957860356752566	solo
16	1009	1.25	1	0.4335657774318386	7.296293776837281	8.146067085532794	6.4465204681417685	0.14460705915723165	0.12776519082253385	0.16144892749192946	solo
16	1009	1.3	1	0.41211987247041054	6.972325742281839	7.780065849637084	6.164585634926595	0.13818625618919136	0.12217745431517747	0.15419505806320524	solo
16	1009	1.35	1	0.39300334549967014	6.6823650259004514	7.452637428883556	5.9120926229173465	0.13243945270930021	0.11717323257724248	0.14770567284135794	solo
16	1009	1.4000000000000001	1	0.375924673994934	6.422104123055591	7.1589029449856225	5.685305301125559	0.1272812772129299	0.11267847830041142	0.14188407612544834	solo
16	1009	1.4500000000000002	1	0.36062960656594867	6.187813655556608	6.894634696184717	5.4809926149285	0.12263781622714064	0.10862915441034762	0.13664647804393365	solo
16	1009	1.5	1	0.3468967432235496	5.976269676308542	6.656174799380938	5.296364553236145	0.11844517354345452	0.1049699649840682	0.13192038210284085	solo
16	1009	1.55	1	0.3345335044620192	5.784687216955063	6.44036083732259	5.129013596587535	0.11464815318208067	0.10165319479521831	0.12764311156894304	solo
16	1009	1.6	1	0.3233724971534743	5.610660703998227	6.244459152009818	4.976862255986636	0.11119907848418874	0.09863766957322491	0.12376048739515257	solo
16	1009	1.6500000000000001	1	0.31326826918060585	5.452111299939649	6.066105825032835	4.838116774846462	0.1080567484529025	0.09588783841062434	0.12022565849518065	solo
16	1009	1.7000000000000002	1	0.3040944339910036	5.307240868624604	5.903255007146064	4.711226730103145	0.1051855253810172	0.09337297308750485	0.11699807767452956	solo
16	1009	1.75	1	0.29574113954657566	5.174492060097682	5.754134042355805	4.59485007783956	0.10255454376283657	0.09106647530203661	0.11404261222363653	solo
16	1009	1.8	1	0.28811285246680407	5.052513912668039	5.617204726986077	4.487823098350002	0.10013702855295781	0.08894528100424134	0.11132877610167426	solo
16	1009	1.85	1	0.2811264267258894	4.940132342364336	5.491130013849518	4.389134670879154	0.09790971028944696	0.08698935054065234	0.10883007003824159	solo
16	1009	1.9000000000000001	1	0.2747094264170746	4.8363249061007	5.374745488091822	4.297904324109577	0.09585232491875494	0.08518123363147251	0.10652341620603738	solo
16	1009	1.9500000000000002	1	0.26879867332980967	4.74019926612184	5.2670349849404134	4.213363547303266	0.09394718697720468	0.08350569897144573	0.10438867498296363	solo
16	1009	2	1	0.263338991998074	4.650974837116793	5.1671097771581	4.134839897075487	0.09217882585057859	0.08194941923805864	0.10240823246309853	solo
16	1009	2.0500000000000003	1	0.258282127170169	4.567967155663269	5.074190822767195	4.061743488559344	0.09053367598825252	0.08050070335657492	0.10056664861993012	solo
16	1009	2.1	1	0.25358581110264083	4.490574569378545	4.987593626130098	3.9935555126269917	0.0889998130921703	0.07914926891998952	0.09885035726435108	solo
16	1009	2.15	1	0.24921296054057251	4.418266897427025	4.906715324567148	3.9298184702869015	0.08756672937662567	0.07788604864212187	0.09724741011112946	solo
16	1009	2.2	1	0.24513098561206853	4.350575763397708	4.831023666692168	3.8701278601032474	0.08622514197315895	0.07670302560851529	0.0957472583378026	solo
16	1009	2.25	1	0.2413111950740311	4.287086345446042	4.760047596857462	3.8141250940346216	0.08496682942456876	0.07559309287368443	0.09434056597545311	solo
16	1009	2.3000000000000003	1	0.23772828436557547	4.227430326973993	4.693369202437017	3.7614914515109685	0.08378449197268893	0.07454993363546393	0.09301905030991392	solo
16	1009	2.35	1	0.2343598947411177	4.171279864294824	4.630616817408013	3.7119429111816356	0.08267163200203789	0.07356791880413896	0.09177534519993684	solo
16	1009	2.4000000000000004	1	0.23118623336722605	4.1183424161532	4.5714591072744355	3.665225725031965	0.08162245156479309	0.07264201928476227	0.09060288384482391	solo
16	1009	2.45	1	0.22818974568456088	4.068356304170422	4.515599987353515	3.6211126209873283	0.080631764392152	0.0717677307156201	0.08949579806868391	solo
16	1009	2.5	1	0.22535483257240485	4.021086893789848	4.462774249373815	3.5793995382058807	0.07969492020354066	0.07094100876418821	0.08844883164289312	solo
16	1009	2.5500000000000003	1	0.2226676059249386	3.9763233026133817	4.412743790750019	3.539902814476745	0.07880773946831658	0.07015821338347758	0.0874572655531556	solo
16	1009	2.6	1	0.22011567717289304	3.933875557607314	4.36529435729883	3.5024567579157986	0.0779664570637251	0.06941606068486995	0.08651685344258027	solo
16	1009	2.6500000000000004	1	0.21768797407867724	3.8935721349250025	4.320232723986699	3.466911545863306	0.07716767351603382	0.06871158129584799	0.08562376573621965	solo
16	1009	2.7	1	0.21537458181379107	3.8552578264032933	4.277384249943699	3.4331314028628874	0.07640831271609508	0.0680420842489077	0.08477454118328244	solo
16	1009	2.75	1	0.2131666049092883	3.8187918854483187	4.236590753777203	3.4009930171194345	0.07568558517219594	0.06740512559694455	0.08396604474744733	solo
16	1009	2.8000000000000003	1	0.21105604716671833	3.7840464122984088	4.197708663464564	3.370384161132254	0.07499695600718266	0.06679848107523889	0.08319543093912643	solo
16	1009	2.85	1	0.20903570704039925	3.750904944761191	4.160607402043239	3.3412024874791424	0.0743401170279291	0.06622012223480145	0.08246011182105674	solo
16	1009	2.9000000000000004	1	0.20709908636254087	3.7192612256573634	4.125167976159093	3.313354475155633	0.07371296229699864	0.06566819555960902	0.08175772903438824	solo
16	1009	2.95	1	0.20524031058987793	3.689018122523889	4.091281739455864	3.286754505591914	0.07311356672197337	0.06514100415395421	0.08108612928999255	solo
16	1009	3	1	0.20345405901196403	3.6600866787673967	4.058849306939333	3.2613240505954604	0.07254016725002768	0.06463699164807872	0.08044334285197663	solo
16	1009	3.0500000000000003	1	0.20173550358395623	3.6323852785256454	4.02777959995325	3.2369909570980404	0.07199114631610998	0.06415472802239655	0.07982756460982342	solo
16	1009	3.1	1	0.20008025523642836	3.605838910083857	3.9979890043648383	3.213688815802876	0.07146501724440814	0.06369289709455517	0.0792371373942611	solo
16	1009	3.1500000000000004	1	0.1984843166764173	3.580378514881107	3.9694006270629276	3.1913564026992867	0.0709604113461453	0.06325028545067557	0.07867053724161502	solo
16	1009	3.2	1	0.19694404083183437	3.555940410994429	3.94194363799461	3.169937183994248	0.07047606649346815	0.06282577263346772	0.07812636035346855	solo
16	1009	3.25	1	0.19545609420905757	3.532465781558759	3.9155526867673793	3.1493788763501382	0.07001081698031471	0.06241832242647333	0.07760331153415607	solo
16	1009	3.3000000000000003	1	0.19401742453413817	3.509900219914406	3.8901673843745344	3.1296330554542773	0.06956358450757899	0.06202697509620812	0.07710019391894986	solo
16	1009	3.35	1	0.19262523213402838	3.4881933244078702	3.8657318419042332	3.110654806911507	0.06913337015236781	0.06165084047311533	0.07661589983162029	solo
16	1009	3.4000000000000004	1	0.19127694458792371	3.4672983367380503	3.8421942592032443	3.0924024142728563	0.06871924720029432	0.06128909176852815	0.07614940263206049	solo
16	1009	3.45	1	0.189970194241909	3.447171818564375	3.819506557414595	3.074837079714155	0.06832035473609431	0.060940960038729876	0.07569974943345875	solo
16	1009	3.5	1	0.18870279823428304	3.427773361798139	3.7976240501192624	3.057922673477016	0.0679358919018182	0.06060572921906247	0.07526605458457393	solo
16	1009	3.5500000000000003	1	0.18747274072547543	3.4090653286017965	3.7765051485067436	3.0416255086968493	0.06756511274381236	0.06028273166118696	0.07484749382643775	solo
16	1009	3.6	1	0.1862781570665062	3.3910126176385837	3.756111096595431	3.0259141386817365	0.06720732157996241	0.05997134411530316	0.07444329904462167	solo
16	1009	3.6500000000000004	1	0.1851173196744288	3.373582453559548	3.7364057330360163	3.0107591740830797	0.0668618688274843	0.059670984106609315	0.07405275354835929	solo
16	1009	3.7	1	0.18398862541293604	3.356744197097882	3.7173552764722673	2.9961331177234967	0.0665281472391367	0.05938110666171509	0.07367518781655832	solo
16	1009	3.75	1	0.18289058430199728	3.340469173470496	3.698928131813897	2.9820102151270946	0.06620558850226922	0.05910120134626396	0.07330997565827448	solo
16	1009	3.8000000000000003	1	0.18182180940260423	3.324730517071806	3.6810947151048166	2.9683663190387954	0.06589366016076989	0.05883078957980806	0.07295653074173174	solo
16	1009	3.85	1	0.1807810077419233	3.30950303069136	3.663827294954386	2.9551787664283338	0.06559186282486443	0.05856942219811982	0.07261430345160905	solo
16	1009	3.9000000000000004	1	0.1797669721608365	3.294763057700652	3.647099848745706	2.942426266655598	0.06529972763795489	0.058316677236713126	0.07228277803919664	solo
16	1009	3.95	1	0.1787785739803083	3.280488365840049	3.630887932048883	2.930088799631215	0.0650168139733639	0.05807215791246264	0.07196147003426516	solo
16	1009	4	1	0.17781475639560376	3.266658041398111	3.6151685598532572	2.9181475229429643	0.06474270733704833	0.05783549078291906	0.0716499238911776	solo
16	1015	0	1	3.5347768067498704	62.1005	69.02853523461724	55.172464765382756	1	0.8884383340775478	1.111561665922452	solo
16	1015	0.05	1	3.2994662859837987	58.38221269895685	64.84904778768923	51.91537761022447	0.9401246801387566	0.835989687848318	1.044259672429195	solo
16	1015	0.1	1	3.0744400984092644	54.77532240594298	60.80111427145091	48.749530540435046	0.8820431784920086	0.7850102743204169	0.9790760826636004	solo
16	1015	0.15000000000000002	1	2.860507777699004	51.288383247066946	56.8948754688537	45.681891025280194	0.8258932415530784	0.7356122901632064	0.9161741929429505	solo
16	1015	0.2	1	2.658351754200964	47.92979223317541	53.14006592964817	42.71951853670265	0.7718100857992354	0.6879094135587097	0.8557107580397609	solo
16	1015	0.25	1	2.4684945324686125	44.707597564094044	49.54575794376656	39.86943718442153	0.7199233108283194	0.6420147532535411	0.7978318684030976	solo
16	1015	0.30000000000000004	1	2.2912684862746433	41.62927973850734	46.12008345051725	37.138476026497436	0.6703533745864743	0.5980382770911254	0.7426684720818231	solo
16	1015	0.35000000000000003	1	2.126792250586493	38.701513959693585	42.86995017344199	34.53307774594518	0.623207767404346	0.5560837311445992	0.6903318036640927	solo
16	1015	0.4	1	1.9749580592943359	35.92992645535392	39.80077312254794	32.059079788159906	0.5785770880323656	0.5162451153881193	0.6409090606766119	solo
16	1015	0.45	1	1.8354338650783648	33.318860956548065	36.91624522810681	29.721476684989323	0.5365312832674144	0.4786028564180534	0.5944597101167755	solo
16	1015	0.5	1	1.707682448605216	30.871173932097264	34.21817002839466	27.52417783579987	0.4971163506267625	0.4432199070184599	0.5510127942350651	solo
16	1015	0.55	1	1.5909970818663803	28.588077500410854	31.706374480377285	25.469780520444424	0.4603518087682202	0.4101380910048136	0.5105655265316268	solo
16	1015	0.6000000000000001	1	1.484550206374522	26.46904671999948	29.378711657735046	23.559381782263912	0.42622920459576785	0.3793750739891613	0.47308333520237433	solo
16	1015	0.65	1	1.3874489164644652	24.51180310725131	27.231153013910784	21.792453200591837	0.39471184784746194	0.350922346850538	0.4385013488443859	solo
16	1015	0.7000000000000001	1	1.2987897017201397	22.71237922120162	25.25796026006461	20.166798182338628	0.3657358510994536	0.32474453800434183	0.40672716419456545	solo
16	1015	0.75	1	1.2177053853823259	21.065261005245564	23.45191970437539	18.67860230611574	0.3392124218846155	0.30078022409023664	0.3776446196789944	solo
16	1015	0.8	1	1.143399316673226	19.563596642612858	21.80461812324009	17.322575161985625	0.31503122587761545	0.2789442140077073	0.3511182377475236	solo
16	1015	0.8500000000000001	1	1.0751648760064505	18.19945433763214	20.306738772047254	16.092169903217027	0.2930645379285536	0.2591310843425903	0.32699799151451686	solo
16	1015	0.9	1	1.0123912654917213	16.964107710646875	18.948358129273576	14.979857292020174	0.27317183775729464	0.24121959230634496	0.3051240832082443	solo
16	1015	0.9500000000000001	1	0.9545586214946998	15.848326830325044	17.719227349586856	13.977426311063232	0.255204496426358	0.22507751646223834	0.2853314763904776	solo
16	1015	1	1	0.9013288162365031	14.844562835195303	16.61113485324697	13.077990817143636	0.23904095514843365	0.2105939697288047	0.2674879405680626	solo
16	1015	1.05	1	0.8520187069324586	13.937656346903267	15.607582326645273	12.267730367161262	0.2244371035161274	0.19754640247922742	0.25132780455302733	solo
16	1015	1.1	1	0.8066098647678918	13.124122272461888	14.705048556981678	11.543195987942097	0.21133682132127582	0.18587927614016148	0.23679436650239014	solo
16	1015	1.1500000000000001	1	0.7647115352544664	12.393234880735383	13.892041948396468	10.894427813074298	0.1995673928669718	0.1754322076806837	0.22370257805325994	solo
16	1015	1.2000000000000002	1	0.7260628247495263	11.736684366861951	13.159741353884439	10.313627379839463	0.18899500594780963	0.1660796190020928	0.21191039289352645	solo
16	1015	1.25	1	0.6904231487175252	11.146745525315799	12.49995003089489	9.793541019736708	0.17949526212052722	0.15770470478879733	0.20128581945225707	solo
16	1015	1.3	1	0.6575676135081105	10.616318435737124	11.905127275612974	9.327509595861274	0.17095383186507557	0.15020023342583835	0.19170743030431278	solo
16	1015	1.35	1	0.6272843370035082	10.138940095519816	11.368394804112778	8.909485386926853	0.16326664190336337	0.14346881888111776	0.18306446492560896	solo
16	1015	1.4000000000000001	1	0.5993731165439848	9.708773802714028	10.883523524441767	8.534024080986288	0.15633970423288102	0.13742279178084377	0.17525661668491826	solo
16	1015	1.4500000000000002	1	0.5736449271592641	9.32058257756286	10.444905974709119	8.1962591804166	0.1500886881355683	0.13198378725479828	0.16819358901633835	solo
16	1015	1.5	1	0.549921851246198	8.969692036844156	10.047519059598297	7.8918650140900155	0.14443832234594178	0.12708214932391873	0.1617944953679648	solo
16	1015	1.55	1	0.5280371630748151	8.651947119353915	9.686880941479256	7.617013297228574	0.13932169820458637	0.12265623138668086	0.15598716502249188	solo
16	1015	1.6	1	0.5078353968746089	8.363666054190283	9.35900514213912	7.368326966241445	0.13467952841265823	0.11865165282471872	0.15070740400059773	solo
16	1015	1.6500000000000001	1	0.4891723078828132	8.101594056381412	9.060354162066064	7.14283395069676	0.1304594013958247	0.1150205545961266	0.1458982481955228	solo
16	1015	1.7000000000000002	1	0.47191469165729694	7.8628584700411706	8.787794269464797	6.937922670617544	0.12661505897764383	0.11172088261153364	0.14150923534375404	solo
16	1015	1.75	1	0.4559400620503958	7.64492646825448	8.538552568982213	6.751300367526747	0.12310571522378211	0.10871571674184181	0.1374957137057224	solo
16	1015	1.8	1	0.44113620760343064	7.4455659521316795	8.310177031310987	6.580954872952371	0.11989542680222672	0.10597265517914302	0.1338181984253104	solo
16	1015	1.85	1	0.42740065461369187	7.262809949695495	8.100499839707174	6.425120059683817	0.11695251970105709	0.10346325810072088	0.1304417813013933	solo
16	1015	1.9000000000000001	1	0.4146400667304265	7.094924575729886	7.9076041730688065	6.282244978390965	0.11424907328813594	0.10116255067819044	0.12733559589808144	solo
16	1015	1.9500000000000002	1	0.40276960861389616	6.940380454134256	7.729794381084785	6.150966527183726	0.11176046012728168	0.09904858297733073	0.12447233727723264	solo
16	1015	2	1	0.3917122969738063	6.797827404913955	7.5655693992840725	6.030085410543837	0.10946493836465013	0.09710204282644805	0.12182783390285219	solo
16	1015	2.0500000000000003	1	0.3813983574828914	6.666072142250993	7.413599186680193	5.918545097821793	0.10734329260232998	0.09530591698652657	0.1193806682181334	solo
16	1015	2.1	1	0.3717646013919917	6.544058705085959	7.272703934541152	5.815413475630766	0.10537851877337476	0.09364519570101314	0.11711184184573638	solo
16	1015	2.15	1	0.3627538315410166	6.430851337320775	7.141835782395078	5.719866892246473	0.10355554846290732	0.09210661576390645	0.11500448116190817	solo
16	1015	2.2	1	0.3543142840190153	6.325619543726605	7.02006277961197	5.63117630784124	0.10186100826445206	0.09067843749794671	0.11304357903095741	solo
16	1015	2.25	1	0.34639910899108656	6.227625064586522	6.906554842485816	5.548695286687227	0.1002830100335186	0.08935025139390548	0.11121576867313172	solo
16	1015	2.3000000000000003	1	0.3389658921214185	6.1362105332951264	6.800571473840596	5.471849592749657	0.09881096824172313	0.08811281056915254	0.10950912591429371	solo
16	1015	2.35	1	0.33197621648873904	6.050789604052013	6.701451032093813	5.400128176010212	0.09743544100372804	0.08695788562105317	0.1079129963864029	solo
16	1015	2.4000000000000004	1	0.3253952638129434	5.970838359775407	6.608601357588686	5.333075361962129	0.09614799171947742	0.08587813885495493	0.1064178445839999	solo
16	1015	2.45	1	0.31919145309452107	5.895887832403739	6.521491584642006	5.270284080165472	0.09494106862913727	0.08486701524408777	0.10501512201418678	solo
16	1015	2.5	1	0.3133361143279667	5.825517488259545	6.4396449873980846	5.211389989121006	0.093807899908367	0.08391864782281956	0.10369715199391447	solo
16	1015	2.5500000000000003	1	0.3078031947164006	5.759349549831407	6.362632725801922	5.1560663738608925	0.09274240223237185	0.08302777552291676	0.10245702894182691	solo
16	1015	2.6	1	0.3025689947304141	5.697044042089185	6.290068374599286	5.104019709579084	0.09173910100706412	0.08218967173499543	0.10128853027913279	solo
16	1015	2.6500000000000004	1	0.2976119313750874	5.638294466313627	6.2216031331782045	5.0549857994490495	0.09079306070504468	0.08140008211607072	0.10018603929401865	solo
16	1015	2.7	1	0.29291232612087814	5.582824017494474	6.156921627319246	5.008726407669702	0.08989982395462957	0.08065517037173134	0.09914447753752782	solo
16	1015	2.75	1	0.288452215090983	5.530382272772967	6.095738225612095	4.965026319933839	0.08905535821407183	0.07995147092106891	0.09815924550707475	solo
16	1015	2.8000000000000003	1	0.2842151792607988	5.480742288334398	6.037793803545159	4.923690773123638	0.08825600902302556	0.07928584750724452	0.0972261705388066	solo
16	1015	2.85	1	0.2801861926006704	5.433698050756461	5.9828528972191775	4.8845432042937444	0.08749845896178712	0.07865545694952125	0.096341460974053	solo
16	1015	2.9000000000000004	1	0.2763514862716501	5.389062236246837	5.930701196413387	4.847423276080288	0.08677969156845497	0.07805771734656385	0.0955016657903461	solo
16	1015	2.95	1	0.27269842715898457	5.34666423760537	5.881143333477699	4.812185141733041	0.08609695956723971	0.07749028013837314	0.09470363899610629	solo
