AGE_WEEKS	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
16	1.85	12	0.108396081398481	5.864467147520744	6.076919563127039	5.652014731914449	0.10266235308999591	0.0989431976480532	0.10638150853193862	alpha
16	1.9000000000000001	12	0.10498218139631733	5.680226888822217	5.8859881833774494	5.474465594266984	0.09943707481387892	0.09583505298606218	0.10303909664169567	alpha
16	1.9500000000000002	12	0.10181720421140474	5.509874807284581	5.709432860545495	5.310316754023668	0.09645492057812265	0.09296149162533446	0.09994834953091083	alpha
16	2	12	0.09887974239952581	5.352057389115782	5.545858123019451	5.158256655212113	0.09369219600311222	0.09029955369262882	0.09708483831359563	alpha
16	2.0500000000000003	12	0.09615028591770076	5.205571156235582	5.3940222537375035	5.01712005873366	0.09112783320859505	0.08782884071272633	0.09442682570446376	alpha
16	2.1	12	0.09361108477160339	5.06934522886718	5.252819583573248	4.885870874161111	0.08874308555740913	0.08553121506483478	0.09195495604998348	alpha
16	2.15	12	0.09124601115109826	4.9424258218282695	5.121264717417362	4.763586926239177	0.08652125625022136	0.0833905333075659	0.0896519791928768	alpha
16	2.2	12	0.08904042454792313	4.823962513001971	4.998478538284057	4.649446487719886	0.0844474579437416	0.08139241042506869	0.08750250546241453	alpha
16	2.25	12	0.08698104230571949	4.713196117261109	4.883675827518074	4.542716407004145	0.08250840047372712	0.07952401199156472	0.08549278895588953	alpha
16	2.3000000000000003	12	0.08505581721047739	4.609448001798486	4.776154340206644	4.442741663390328	0.08069220381099226	0.0777738713273268	0.08361053629465771	alpha
16	2.35	12	0.08325382307240901	4.512110686540596	4.675285181337787	4.348936191743404	0.07898823351386776	0.07613172887691486	0.08184473815082066	alpha
16	2.4000000000000004	12	0.0815651487533534	4.420639584024503	4.580504337974728	4.260774830074278	0.07738695612790639	0.07458839124488514	0.08018552101092763	alpha
16	2.45	12	0.07998080072977078	4.334545745331388	4.491305234216414	4.177786256446362	0.07587981219744336	0.0731356075504917	0.07862401684439503	alpha
16	2.5	12	0.07849261402406538	4.25338949138668	4.407232187926252	4.099546794847108	0.074459104776232	0.07176596099433877	0.07715224855812522	alpha
16	2.5500000000000003	12	0.07709317116311223	4.176774821488152	4.327874660421834	4.02567498255447	0.07311790154409839	0.07047277375563271	0.07576302933256407	alpha
16	2.6	12	0.07577572871271823	4.104344502888752	4.252862202067957	3.955826803709547	0.07184994884602315	0.06925002355192457	0.07444987414012175	alpha
16	2.6500000000000004	12	0.0745341508741028	4.03577575639624	4.181860007727756	3.889691505064724	0.0706495961649908	0.06809227039031678	0.07320692193966481	alpha
16	2.7	12	0.07336284960043317	3.970776463134687	4.1145650061547645	3.8269879201146093	0.06951172971820904	0.06699459221833169	0.0720288672180864	alpha
16	2.75	12	0.07225673068789092	3.909081826804405	4.050702416593281	3.767461237015529	0.06843171402720531	0.06595252834366618	0.07091089971074446	alpha
16	2.8000000000000003	12	0.07121114530894923	3.850451433991465	3.990022714094854	3.710880153888076	0.06740534045611082	0.06496202963540745	0.0698486512768142	alpha
16	2.85	12	0.07022184647971097	3.794666662363656	3.93229895239179	3.6570343723355214	0.06642878183998488	0.06401941464599753	0.06883814903397223	alpha
16	2.9000000000000004	12	0.06928494998397793	3.741528393013292	3.8773243996525477	3.605732386374036	0.0654985524374816	0.06312133090462596	0.06787577397033721	alpha
16	2.95	12	0.06839689931111745	3.6908549888449076	3.82491044814891	3.556799529540905	0.06461147254085262	0.062264720730242286	0.06695822435146294	alpha
16	3	12	0.06755443420053295	3.642480505836078	3.7748847638651033	3.5100762478070524	0.06376463716258675	0.06144679099745966	0.06608248332771383	alpha
16	3.0500000000000003	12	0.06675456242113599	3.5962531082995577	3.7270896464487153	3.4654165701504	0.06295538829326155	0.06066498636267525	0.06524579022384788	alpha
16	3.1	12	0.06599453444862555	3.5520336630174305	3.6813805737132244	3.4226867523216367	0.06218129029069765	0.05991696552206703	0.06444561505932826	alpha
16	3.1500000000000004	12	0.06527182073599964	3.5096944903705443	3.6376249082184584	3.38176407252263	0.06144010801744534	0.05920058012894729	0.06367963590594337	alpha
16	3.2	12	0.06458409130315586	3.4691182534102865	3.5957007463387183	3.3425357604818546	0.06072978739306629	0.05851385604634122	0.06294571873979136	alpha
16	3.25	12	0.06392919739952993	3.4301969682696614	3.555495892733292	3.304898043806031	0.06004843807056007	0.0578549766525828	0.06224189948853734	alpha
16	3.3000000000000003	12	0.06330515501941576	3.3928311214354467	3.5169069453092265	3.268755297561667	0.059394317983482325	0.05722226795403554	0.061566368012929105	alpha
16	3.35	12	0.06271013007295635	3.3569288812458677	3.4798384776546842	3.2340192848370513	0.05876581954255873	0.05661418529050136	0.0609174537946161	alpha
16	3.4000000000000004	12	0.06214242503689796	3.322405392576475	3.4442023075607753	3.200608477592175	0.05816145728857731	0.05602930144613617	0.06029361313101844	alpha
16	3.45	12	0.061600466928182857	3.2891821450635663	3.409916841673655	3.1684474484534775	0.05757985683261627	0.055466296002313294	0.059693417662919246	alpha
16	3.5	12	0.06108279646049308	3.2571864064181213	3.3769064875556785	3.137466325280564	0.05701974493573531	0.05492394578936225	0.05911554408210838	alpha
16	3.5500000000000003	12	0.060588058259091825	3.226350713428712	3.3451011255097467	3.1076003013476776	0.05647994059856007	0.05440111631188986	0.05855876488523028	alpha
16	3.6	12	0.06011499202291369	3.1966124141605365	3.31443563345636	3.0787891948647133	0.05595934704709715	0.05389675403783091	0.0580219400563634	alpha
16	3.6500000000000004	12	0.05966242453498192	3.1679132556481697	3.284849458967073	3.0509770523292663	0.055456944514954414	0.053409879454797325	0.057504009575111495	alpha
16	3.7	12	0.05922926243302557	3.140199012067922	3.2562862332675233	3.024111790868321	0.05497178373419015	0.05293958080897328	0.05700398665940702	alpha
16	3.75	12	0.05881448566177595	3.1134191489754737	3.228693422641802	2.9981448753091455	0.05450298005751494	0.052485008451973854	0.05652095166305603	alpha
16	3.8000000000000003	12	0.05841714153695827	3.0875265197177315	3.2020220132099486	2.9730310262255144	0.05404970814372982	0.05204536972995243	0.05605404655750721	alpha
16	3.85	12	0.05803633935858183	3.0624770905848724	3.176226225522237	2.9487279556475077	0.05361119714628522	0.0516199243569819	0.05560246993558854	alpha
16	3.9000000000000004	12	0.05767124551787393	3.0382296916680245	3.1512632558266245	2.9251961275094245	0.053186726351838395	0.051207980221497	0.05516547248217979	alpha
16	3.95	12	0.05732107904819026	3.0147457907377846	3.127093041227211	2.9023985402483583	0.05277562122180966	0.05080888958050245	0.05474235286311687	alpha
16	4	12	0.056985107575556276	2.991989287765157	3.1036780462683877	2.880300529261926	0.05237724979530126	0.05042204560143185	0.054332453989170686	alpha
6	0	4	1.721744940553089	94.45875	97.8333080740481	91.08419192595188	1	0.9642747964159158	1.0357252035840843	alpha
6	0.05	4	1.643326841690392	91.56082073774944	94.78168216229056	88.33995931320831	0.9693206901186967	0.9352226163611981	1.0034187638761953	alpha
6	0.1	4	1.5703429709948586	88.74491484918893	91.82273051571448	85.66709918266338	0.9395097314879662	0.9069260304912291	0.9720934324847035	alpha
6	0.15000000000000002	4	1.5028765518842457	86.0119695958415	88.95755351074438	83.06638568093864	0.9105770465503885	0.8793932344111969	0.9417608586895801	alpha
6	0.2	4	1.4409518095674143	83.36260581805074	86.1868194682607	80.53839216784078	0.8825292079140444	0.8526302980702242	0.9124281177578647	alpha
6	0.25	4	1.3845322822513901	80.79712992436274	83.5107633330085	78.08349651571697	0.8553694594133708	0.8266412218636916	0.8840976969630501	alpha
6	0.30000000000000004	4	1.3335210041357395	78.31553980739649	80.92919294813022	75.70188666666276	0.829097778738301	0.8014279954653514	0.8567675620112507	alpha
6	0.35000000000000003	4	1.28776283478839	75.91753449276591	78.44150326958035	73.39356571595147	0.8037109795838492	0.7769906516437225	0.8304313075239759	alpha
6	0.4	4	1.2470490576682451	73.60252723026737	76.04669847025174	71.158355990283	0.7792028502416914	0.7533273094370082	0.8050783910463747	alpha
6	0.45	4	1.2111241636760774	71.36966165244219	73.7434213940535	68.99590191083088	0.7555643246649166	0.7304342044631216	0.7806944448667117	alpha
6	0.5	4	1.1796945043440805	69.21783055832188	71.52998929959611	66.90567181704765	0.7327836813246192	0.7083057082276406	0.757261654421598	alpha
6	0.55	4	1.1524382868866656	67.14569683210348	69.40443436880639	64.88695929540057	0.7108467646682122	0.6869343421906449	0.7347591871457795	alpha
6	0.6000000000000001	4	1.129016233872055	65.15171597883203	67.3645471351823	62.938884822481754	0.6897372236963969	0.6663107951617162	0.7131636522310777	alpha
6	0.65	4	1.1090821748947115	63.23415975181283	65.40792087050183	61.060398633123846	0.669436762097877	0.646423953663624	0.69244957053213	alpha
6	0.7000000000000001	4	1.092292884899149	61.3911403581763	63.53199507314799	59.25028564320461	0.649925394504758	0.6272609540482446	0.6725898349612713	alpha
6	0.75	4	1.0783166180785841	59.620634757547506	61.73409649291256	57.50717302218245	0.6311817037336139	0.6088072626642048	0.6535561448030232	alpha
6	0.8	4	1.0668399743470085	57.92050861118929	60.011476538177064	55.82954068420152	0.6131830943262461	0.5910467869223499	0.6353194017301421	alpha
