INDIVIDUAL	REPLICATE	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
2-03	2-03orig	0.45	1	1.4545867148549785	73.50013876634728	76.35107633985346	70.64920119284109	0.6727547540454203	0.6466598127534023	0.6988496953374382	solo
2-03	2-03orig	0.5	1	1.3874139856040788	70.58997867114884	73.30926011458001	67.87069722771767	0.6461177425793354	0.6212278641469776	0.6710076210116932	solo
2-03	2-03orig	0.55	1	1.3320029618711646	67.85687314239672	70.46755097496488	65.24619530982856	0.6211013307924004	0.5972055130072865	0.6449971485775143	solo
2-03	2-03orig	0.6000000000000001	1	1.2863370223419535	65.29106849097838	67.8122427267491	62.76989425520765	0.5976162421086783	0.5745396604673363	0.6206928237500204	solo
2-03	2-03orig	0.65	1	1.2486195521760748	62.88299343783877	65.33024279049641	60.435744085181135	0.5755748695713029	0.5531749304151496	0.5979748087274562	solo
2-03	2-03orig	0.7000000000000001	1	1.2172982755020356	60.6233189586656	63.0091797370923	58.237458180238896	0.5548918236073829	0.5330537807394695	0.5767298664752962	solo
2-03	2-03orig	0.75	1	1.1910688621014467	58.50300778187904	60.83745985470498	56.1685557090531	0.535484385088479	0.5141168916871751	0.5568518784897827	solo
2-03	2-03orig	0.8	1	1.1688622682761105	56.5133539106551	58.80428185936407	54.22242596194613	0.5172728670799762	0.496303754714502	0.5382419794454504	solo
2-03	2-03orig	0.8500000000000001	1	1.1498214091034737	54.64601276877716	56.899621319273066	52.39240421828126	0.5001808907693386	0.47955336690951017	0.520808414629167	solo
2-03	2-03orig	0.9	1	1.1332724118741844	52.89302273745254	55.11419584939878	50.6718496255063	0.48413558259492956	0.46380494382743004	0.5044662213624291	solo
2-03	2-03orig	0.9500000000000001	1	1.1186945552543435	51.246818959561544	53.43941999756111	49.05421792156198	0.46906770059780367	0.44899858512676577	0.4891368160688416	solo
2-03	2-03orig	1	1	1.1057162959803395	49.70323863456823	51.870402751808726	47.536074517327734	0.4549391422124732	0.43510285364021634	0.4747754307847301	solo
2-03	2-03orig	1.05	1	1.0939664263496267	48.24653072830543	50.390665524246685	46.102395932364175	0.44160573651225765	0.42198023781940164	0.4612312352051137	solo
2-03	2-03orig	1.1	1	1.0832985930297427	46.87933509570546	49.00256132254667	44.756108868864246	0.4290916463761054	0.4096575260874053	0.44852576666480554	solo
2-03	2-03orig	1.1500000000000001	1	1.0735266569061621	45.59269177627502	47.69676536025478	43.488618192295256	0.41731486031235	0.39805604624420726	0.4365736743804927	solo
2-03	2-03orig	1.2000000000000002	1	1.0645332349585672	44.38102139329688	46.46746819416158	42.29457459243217	0.40622430967984147	0.38712683547225163	0.42532178388743125	solo
2-03	2-03orig	1.25	1	1.0562334383051322	43.2391133189442	45.30929281728917	41.16893382059923	0.3957723010360788	0.37682372321548	0.4147208788566776	solo
2-03	2-03orig	1.3	1	1.0485658492123484	42.16211027823195	44.21726157810681	40.10695897835709	0.3859143752155049	0.3671033521279338	0.40472539830307597	solo
2-03	2-03orig	1.35	1	1.041485626729449	41.14549166613976	43.18676598494561	39.104217347333915	0.3766091546293198	0.35792514905685374	0.39529316020178584	solo
2-03	2-03orig	1.4000000000000001	1	1.034959322157846	40.185056057932954	42.21353905482632	38.15657306103959	0.3678181831805492	0.3492512579669993	0.3863851083940992	solo
2-03	2-03orig	1.4500000000000002	1	1.0289610443240538	39.2769033140718	41.29362990244167	37.26017672570193	0.3595057624683353	0.3410464449390351	0.3779650799976355	solo
2-03	2-03orig	1.5	1	1.0234696748717056	38.417416608893554	40.423380310911014	36.41145290687609	0.3516387872945109	0.3332779836331077	0.36999959095591417	solo
2-03	2-03orig	1.55	1	1.018466889599914	37.60324464740492	39.59940307046728	35.60708622434256	0.34418658289196974	0.32591552801393614	0.3624576377700033	solo
2-03	2-03orig	1.6	1	1.0139357906918465	36.83128427740728	38.81856190979944	34.844006645015114	0.33712074577155926	0.3189309777352016	0.3553105138079169	solo
2-03	2-03orig	1.6500000000000001	1	1.0098599958508532	36.09866365474503	38.07795287604047	34.11937443344959	0.33041498963177074	0.3122983403899187	0.34853163887362276	solo
2-03	2-03orig	1.7000000000000002	1	1.006223064241764	35.40272607737795	37.374887043705336	33.43056511105056	0.3240449973902469	0.3059935938404207	0.3420964009400731	solo
2-03	2-03orig	1.75	1	1.0030081665259647	34.74101456869615	36.706874451286595	32.77515468610571	0.31798828007318963	0.29999455102725986	0.3359820091191194	solo
2-03	2-03orig	1.8	1	1.0001979281318805	34.11125726137765	36.07160917792772	32.150905344827585	0.31222404303222034	0.29428072899775826	0.33016735706668243	solo
2-03	2-03orig	1.85	1	0.9977743921551955	33.51135360943417	35.46695548275469	31.55575173611364	0.3067330597417374	0.2888332233689265	0.3246328961145483	solo
2-03	2-03orig	1.9000000000000001	1	0.9957190617842459	32.939361437204305	34.89093493702144	30.98778793738717	0.3014975532569443	0.28363458902439004	0.31936051748949856	solo
2-03	2-03orig	1.9500000000000002	1	0.9940129926275124	32.393484819256024	34.34171448497083	30.445255153541222	0.2965010852772799	0.2786687275214867	0.3143334430330732	solo
2-03	2-03orig	2	1	0.9926369133950431	31.87206277382888	33.81759537380817	29.926530173849592	0.2917284526562676	0.27392078143611903	0.30953612387641627	solo
2-03	2-03orig	2.0500000000000003	1	0.991571359557102	31.373558744006075	33.31700289683941	29.43011459117274	0.2871655911215403	0.26937703568497506	0.30495414655810543	solo
2-03	2-03orig	2.1	1	0.9907968092794827	30.89655083475541	32.83847689694039	28.954624772570423	0.28279948591341536	0.2650248257254564	0.3005741461013743	solo
2-03	2-03orig	2.15	1	0.9902938144430997	30.439722769868123	32.38066298028939	28.498782559446855	0.2786180890127743	0.26085245243309635	0.29638372559245224	solo
2-03	2-03orig	2.2	1	0.9900431221570918	30.001855530279425	31.942304392848914	28.061406667709935	0.2746102426057017	0.2568491033862835	0.2923713818251199	solo
2-03	2-03orig	2.25	1	0.9900257840768163	29.581819633944658	31.522234514501246	27.64140475338807	0.2707656084203534	0.2530047802419905	0.28852643659871624	solo
2-03	2-03orig	2.3000000000000003	1	0.990223252204536	29.178568017102357	31.11936992807737	27.237766106127346	0.26707460256838383	0.2493102318585602	0.28483897327820756	solo
2-03	2-03orig	2.35	1	0.9906174608098142	28.791129477150534	30.732704022794287	26.84955493150678	0.2635283355268807	0.24575689280800697	0.2812997782457545	solo
2-03	2-03orig	2.4000000000000004	1	0.9911908947593285	28.418602638310592	30.361301093842908	26.475904182778276	0.26011855690543095	0.242336826917263	0.27790028689359886	solo
2-03	2-03orig	2.45	1	0.991926644970297	28.06015040260311	30.004290902050542	26.11600990315568	0.25683760465529953	0.23904267548253522	0.2746325338280638	solo
2-03	2-03orig	2.5	1	0.9928084519585514	27.714994850287862	29.660863659673588	25.769126040902137	0.25367835839260305	0.2358676098112367	0.2714891069739694	solo
2-03	2-03orig	2.5500000000000003	1	0.9938207385881482	27.382412555732053	29.33026541045382	25.434559701010286	0.25063419652394275	0.23280528776009965	0.26846310528778583	solo
2-03	2-03orig	2.6	1	0.994948633179673	27.0617302865869	29.011793774086414	25.111666799087388	0.2476989568805007	0.22984981395471396	0.2655480998062874	solo
2-03	2-03orig	2.6500000000000004	1	0.9961779841260124	26.752321056116646	28.704794027195344	24.799848085037947	0.24486690058457836	0.22699570339386235	0.26273809777529433	solo
2-03	2-03orig	2.7	1	0.9974953671172518	26.453600500488545	28.40865549478392	24.49854550619317	0.24213267889053838	0.22423784816084916	0.26002750962022764	solo
2-03	2-03orig	2.75	1	0.9988880860053215	26.165023554764485	28.122808227921062	24.207238881607907	0.23949130275979483	0.22157148698297896	0.25741111853661075	solo
2-03	2-03orig	2.8000000000000003	1	1.0003441682547292	25.88608140321005	27.846719945133994	23.925442861286104	0.23693811494666073	0.218992177399017	0.25488405249430446	solo
2-03	2-03orig	2.85	1	1.0018523558357593	25.61629868133702	27.579893216601715	23.652704146072328	0.23446876438833913	0.2164957703125542	0.2524417584641241	solo
2-03	2-03orig	2.9000000000000004	1	1.0034020923261007	25.355230908809446	27.321862871780738	23.388598945838154	0.23207918270803365	0.2140783867265111	0.25007997868955617	solo
2-03	2-03orig	2.95	1	1.0049835068994701	25.102462133963652	27.072193612543373	23.13273065538393	0.22976556265498413	0.21173639647041423	0.247794728839554	solo
2-03	2-03orig	3	1	1.0065873957975988	24.85760277221672	26.830477815271976	22.88472772916146	0.22752433831918464	0.209466398747502	0.24558227789086728	solo
2-03	2-03orig	3.0500000000000003	1	1.0082052018061414	24.620287622063035	26.59633350662901	22.64424173749706	0.2253521669715845	0.20726520434312315	0.24343912960004585	solo
2-03	2-03orig	3.1	1	1.0098289921862416	24.39017404368733	26.369402498916745	22.410945588457917	0.22324591239273547	0.20512981934928645	0.2413620054361845	solo
2-03	2-03orig	3.1500000000000004	1	1.0114514354517354	24.166940286456533	26.149348672053275	22.184531900859792	0.22120262956414302	0.20305743027262343	0.23934782885566258	solo
2-03	2-03orig	3.2	1	1.0130657773270586	23.95028395269581	25.935856390226917	21.9647115151647	0.21921955060704157	0.20104539040447314	0.23739371080961	solo
2-03	2-03orig	3.25	1	1.0146658161724973	23.739920586210204	25.728629042252237	21.75121213016817	0.21729407186297983	0.1990912073423324	0.23549693638362726	solo
2-03	2-03orig	3.3000000000000003	1	1.0162458781209132	23.53558237498705	25.52738769554132	21.54377705443278	0.2154237420195149	0.19719253156159156	0.23365495247743825	solo
2-03	2-03orig	3.35	1	1.0178007921329684	23.337016958410736	25.33186985442769	21.34216406239378	0.2136062511925195	0.1953471459453448	0.2318653564396942	solo
2-03	2-03orig	3.4000000000000004	1	1.0193258651455905	23.143986330145324	25.141828314340813	21.146144345949835	0.2118394208841475	0.1935529561881864	0.2301258855801086	solo
2-03	2-03orig	3.45	1	1.0208168574603917	22.956265828596905	24.95703010403063	20.95550155316318	0.21012119474242608	0.19180798199732896	0.22843440748752322	solo
2-03	2-03orig	3.5	1	1.0222699584944583	22.773643207560998	24.777255508687393	20.770030906434602	0.2084496300547905	0.19011034902116292	0.22678891108841806	solo
2-03	2-03orig	3.5500000000000003	1	1.023681762994927	22.595917780295757	24.60229716739628	20.589538393195234	0.20682288991369313	0.18845828144157098	0.22518749838581525	solo
2-03	2-03orig	3.6	1	1.025049247800594	22.422899630843805	24.431959238912842	20.413840022774767	0.20523923599774654	0.1868500951719619	0.2236283768235312	solo
2-03	2-03orig	3.6500000000000004	1	1.0263697492180535	22.25440888695711	24.2660566302459	20.242761143668318	0.203697021916726	0.18528419160814003	0.222109852225312	solo
2-03	2-03orig	3.7	1	1.027640941066313	22.0902750494666	24.10441428299542	20.076135815937782	0.20219468707321664	0.18375905188382674	0.22063032226260654	solo
2-03	2-03orig	3.75	1	1.0288608134320394	21.930336373382843	23.946866512814225	19.913806233951462	0.20073075099776064	0.1822732315869336	0.21918827040858768	solo
2-03	2-03orig	3.8000000000000003	1	1.0300276521674263	21.774439296420212	23.793256397748717	19.755622195091707	0.19930380811807705	0.1808253558965855	0.2177822603395686	solo
2-03	2-03orig	3.85	1	1.0311400191538787	21.622437911008873	23.643435211568416	19.60144061044933	0.19791252292633005	0.17941411510445374	0.2164109307482064	solo
2-03	2-03orig	3.9000000000000004	1	1.0321967333470667	21.474193476197172	23.497261898517316	19.45112505387703	0.19655562551151848	0.1780382604871928	0.21507299053584417	solo
2-03	2-03orig	3.95	1	1.0331968526123327	21.32957396615713	23.354602586217442	19.30454534609682	0.1952319074268976	0.17669660049973063	0.2137672143540646	solo
2-03	2-03orig	4	1	1.0341396563537266	21.188453652288008	23.21533013372594	19.161577170850077	0.19394021786492766	0.17538799726184826	0.21249243846800703	solo
2-04	2-04bio	0	1	2.987976531346245	108.2645	114.12082638808955	102.40817361191044	1	0.9459072328594363	1.0540927671405638	solo
2-04	2-04bio	0.05	1	2.7107084211530874	103.41453271391582	108.7274235919653	98.10164183586633	0.9552026076314565	0.9061293575998257	1.0042758576630872	solo
2-04	2-04bio	0.1	1	2.4631746559505263	98.8173774265405	103.64511103983537	93.98964381324564	0.9127403481893003	0.8681483202088001	0.9573323761698006	solo
2-04	2-04bio	0.15000000000000002	1	2.244180108906587	94.46376546369315	98.86227765197124	90.06525327541506	0.8725276102849332	0.8319001452499671	0.9131550753198994	solo
2-04	2-04bio	0.2	1	2.052340026403173	90.34404229274618	94.36655482852638	86.32152975696599	0.834475218494947	0.7973207261564593	0.8716297108334345	solo
2-04	2-04bio	0.25	1	1.8860831061267518	86.4483045375412	90.14495949739907	82.75164957768334	0.7984916989183085	0.7643470350639715	0.8326363627726454	solo
2-04	2-04bio	0.30000000000000004	1	1.7436542730113407	82.76652564170247	86.18402521829407	79.34902606511088	0.7644844398829023	0.7329182332630814	0.7960506465027232	solo
2-04	2-04bio	0.35000000000000003	1	1.6231233208470508	79.28866788641855	82.46993113774582	76.10740463509129	0.7323607266132347	0.7029765494237842	0.7617449038026852	solo
2-04	2-04bio	0.4	1	1.522406521288209	76.0047793680362	78.98864131959	73.02091741648239	0.7020286369773674	0.6744677841442245	0.7295894898105104	solo
2-04	2-04bio	0.45	1	1.4393065024585678	72.90507538455691	75.72606429209002	70.0840864770238	0.673397793224528	0.6473413397468589	0.6994542467021971	solo
2-04	2-04bio	0.5	1	1.3715709792427797	69.98000441913545	72.66823414069164	67.29177469757927	0.646379971450803	0.621549766521614	0.6712101763799919	solo
2-04	2-04bio	0.55	1	1.3169647864887957	67.22029951089208	69.8015030613176	64.63909596046655	0.6208895760927365	0.5970479331679964	0.6447312190174767	solo
2-04	2-04bio	0.6000000000000001	1	1.2733448313344327	64.61701625360922	67.11272626292494	62.12130624429351	0.5968439909075387	0.573792020877513	0.6198959609375644	solo
2-04	2-04bio	0.65	1	1.2387263203835945	62.161558960952476	64.58941793560615	59.73369998629881	0.5741638206517601	0.5517385660701228	0.5965890752333974	solo
2-04	2-04bio	0.7000000000000001	1	1.2113312929448232	59.845696694228664	62.21986240174685	57.471530986710476	0.5527730391238925	0.5308437298164262	0.5747023484313589	solo
2-04	2-04bio	0.75	1	1.1896154804145902	57.66157088498374	59.99317438204765	55.32996738791983	0.5325990595715469	0.5110628819965901	0.5541352371465037	solo
2-04	2-04bio	0.8	1	1.1722744852423288	55.60169622414189	57.89931199521209	53.30408045307169	0.5135727429041088	0.492350497652247	0.5347949881559707	solo
2-04	2-04bio	0.8500000000000001	1	1.158233591819667	53.6589563575594	55.92905248321041	51.38886023190838	0.49562835793412796	0.4746603016862257	0.5165964141820303	solo
2-04	2-04bio	0.9	1	1.1466267682351716	51.82659574950991	54.073942918960405	49.57924858005942	0.47870350622327645	0.4579455738497792	0.4994614385967737	solo
2-04	2-04bio	0.9500000000000001	1	1.1367700703419659	50.09820887274466	52.32623726931797	47.87018047617134	0.4627390222348476	0.44215953037395767	0.4833185140957375	solo
2-04	2-04bio	1	1	1.128149830848973	48.47089479765229	50.68202783528123	46.25976176002335	0.44770811113201736	0.4272846755863958	0.46813154667763884	solo
2-04	2-04bio	1.05	1	1.120313924975095	46.92940806782653	49.12518301215642	44.73363312349664	0.4334699561520769	0.41318837775537354	0.45375153454878026	solo
2-04	2-04bio	1.1	1	1.1130108064656925	45.47781600979748	47.659277104874114	43.296354914720844	0.4200621257180099	0.3999127591659394	0.4402114922700804	solo
2-04	2-04bio	1.1500000000000001	1	1.1060049945767578	44.10781357739615	46.27554353348801	41.94008362130429	0.40740790912437735	0.38738537213310265	0.42743044611565206	solo
2-04	2-04bio	1.2000000000000002	1	1.0991410776983928	42.814545308266005	44.9688222344834	40.66026838204861	0.39546245822283393	0.37556418199916514	0.4153607344465028	solo
2-04	2-04bio	1.25	1	1.092312832155947	41.59342497668899	43.73431878756559	39.452531165812395	0.3841834117064134	0.3644087504751086	0.4039580729377182	solo
2-04	2-04bio	1.3	1	1.085451481705797	40.440122890745954	42.56756870185495	38.312677079636956	0.373530777777997	0.3538803308530216	0.3931812247029724	solo
2-04	2-04bio	1.35	1	1.0785163410069099	39.350553740503464	41.464406925614924	37.236700555392005	0.3634668219084138	0.34394192514990607	0.3829917186669215	solo
2-04	2-04bio	1.4000000000000001	1	1.0714874398484462	38.32086498870416	40.42094178069414	36.220788196714174	0.35395595960544923	0.33455831040381817	0.3733536088070803	solo
2-04	2-04bio	1.4500000000000002	1	1.0643597645726128	37.347425772609476	39.43353257776533	35.261318967453626	0.3449646539041835	0.32569604041448147	0.3642332673938856	solo
2-04	2-04bio	1.5	1	1.0571388032345344	36.42681627454526	38.49877025554472	34.3548622935458	0.33646131718656863	0.317323428210963	0.35559920616217433	solo
2-04	2-04bio	1.55	1	1.0498371318214093	35.55581751601743	37.613460484020216	33.49817454801464	0.3284162169133689	0.3094105135849206	0.3474219202418172	solo
2-04	2-04bio	1.6	1	1.0424718255080239	34.731401533163	36.77460876605645	32.68819430026955	0.32080138487835813	0.3019290192100786	0.3396737505466377	solo
2-04	2-04bio	1.6500000000000001	1	1.0350625195425867	33.95072189748294	35.9794071575337	31.922036637432186	0.31359052965175976	0.29485229819037806	0.3323287611131414	solo
2-04	2-04bio	1.7000000000000002	1	1.0276299785896805	33.21110455349906	35.225222300968504	31.19698680602962	0.3067589519510002	0.28815527533059887	0.3253626285714016	solo
2-04	2-04bio	1.75	1	1.02019506162799	32.51003895291508	34.50958453091156	30.5104933749186	0.30028346275016354	0.2818143839847651	0.318752541515562	solo
2-04	2-04bio	1.8	1	1.012777992545784	31.84516947218872	33.83017786191323	29.860161082464206	0.2941423040072112	0.2758074999881236	0.3124771080262988	solo
2-04	2-04bio	1.85	1	1.0053978652061353	31.21428710663182	33.1848307125693	29.24374350069434	0.2883150719453913	0.2701138738985941	0.3065162699921886	solo
2-04	2-04bio	1.9000000000000001	1	0.998072326731467	30.61532143901137	32.57150725337114	28.659135624651604	0.28278264287011323	0.26471406254729485	0.30085122319293156	solo
2-04	2-04bio	1.9500000000000002	1	0.9908173947552666	30.046332884079877	31.988299293056006	28.10436647510375	0.27752710153448157	0.25958986071245654	0.2954643423565066	solo
2-04	2-04bio	2	1	0.9836473739753919	29.50550521260759	31.43341863908676	27.577591786128423	0.2725316720864881	0.2547242335772892	0.29033911059568707	solo
2-04	2-04bio	2.0500000000000003	1	0.9765748449863432	28.991138359485024	30.905189883866043	27.077086835104005	0.26778065164005765	0.25010125050320287	0.2854600527769125	solo
2-04	2-04bio	2.1	1	0.9696107044484961	28.501641520520415	30.402043580263978	26.601239460776853	0.26325934651266497	0.2457060205402219	0.28081267248510805	solo
2-04	2-04bio	2.15	1	0.9627642404784515	28.035526541886377	29.9225097788272	26.14854330494555	0.2589540111660459	0.24152463000286845	0.2763833923292234	solo
2-04	2-04bio	2.2	1	0.9560432309646305	27.591401604982728	29.465211905336712	25.717591304628744	0.2548517898755615	0.23754408235967234	0.2721594973914507	solo
2-04	2-04bio	2.25	1	0.9494540555255293	27.16796520796026	29.02886096176579	25.307069454154732	0.2509406611397112	0.23375224061585037	0.268129081663572	solo
2-04	2-04bio	2.3000000000000003	1	0.9430018141954394	26.764000443452986	28.612250036631977	24.915750850273994	0.24720938482561677	0.23013777231016624	0.26428099734106725	solo
2-04	2-04bio	2.35	1	0.9366904477731957	26.378369570319183	28.214249112617342	24.542490028021025	0.2436474520301593	0.22669009719733638	0.26060480686298226	solo
2-04	2-04bio	2.4000000000000004	1	0.9305228562079774	26.010008875492698	27.833800160451677	24.18621759053372	0.24024503762075933	0.22339933764561531	0.25709073759590334	solo
2-04	2-04bio	2.45	1	0.9245010125063415	25.657923820466703	27.469912508649944	23.84593513228346	0.23699295540520396	0.22025627174450962	0.2537296390658983	solo
2-04	2-04bio	2.5	1	0.9186260704942124	25.3211844655184	27.121658478946607	23.520710452090192	0.2338826158668668	0.21725228908913072	0.2505129426446029	solo
2-04	2-04bio	2.5500000000000003	1	0.9128984654110697	24.998921163565345	26.788169277312925	23.209673049817766	0.2309059863904174	0.2143793491847999	0.24743262359603493	solo
2-04	2-04bio	2.6	1	0.9073180067948214	24.6903205145322	26.468631130374717	22.912009898689682	0.22805555389377127	0.21162994239745883	0.24448116539008372	solo
2-04	2-04bio	2.6500000000000004	1	0.9018839634700785	24.39462157030424	26.16228165693983	22.626961483668648	0.225324289774619	0.20899705336161575	0.24165152618762226	solo
2-04	2-04bio	2.7	1	0.8965951407078409	24.11111227974086	25.868406464241847	22.35381809523987	0.22270561707430284	0.2064741267473629	0.23893710740124277	solo
2-04	2-04bio	2.75	1	0.8914499498034653	23.839126162805947	25.586335958440777	22.091916367171116	0.22019337975796266	0.20405503528091956	0.23633172423500573	solo
2-04	2-04bio	2.8000000000000003	1	0.8864464704400269	23.578039202624595	25.315442358909696	21.840636046339494	0.21778181400758878	0.20173404990869115	0.23382957810648639	solo
2-04	2-04bio	2.85	1	0.8815825062799721	23.327266944177623	25.055136905886926	21.59939698246832	0.21546552142371345	0.19950581199255824	0.23142523085486863	solo
2-04	2-04bio	2.9000000000000004	1	0.8768556342703653	23.08626178837613	24.804867251187073	21.36765632556519	0.21323944403175676	0.1973653074236263	0.22911358063988724	solo
2-04	2-04bio	2.95	1	0.8722632481648139	22.854510470398296	24.564115021839253	21.14490591895734	0.2110988409903366	0.19530784254263714	0.22688983943803603	solo
2-04	2-04bio	3	1	0.8678025967650965	22.631531711400882	24.332393546750808	20.930669876050956	0.20903926690097754	0.1933290217573716	0.2247495120445835	solo
2-04	2-04bio	3.0500000000000003	1	0.8634708173728355	22.416874033020513	24.109245736772632	20.724502329268393	0.20705655162145037	0.19142472675039734	0.2226883764925034	solo
2-04	2-04bio	3.1	1	0.859264964920304	22.21011372443865	23.89424210885952	20.52598534001778	0.20514678148828702	0.18959109717421482	0.22070246580235922	solo
2-04	2-04bio	3.1500000000000004	1	0.85518203722269	22.01085295218611	23.686978945368175	20.334726959004044	0.2033062818577291	0.18782451273505207	0.2187880509804061	solo
2-04	2-04bio	3.2	1	0.8512189967641346	21.81871800329442	23.487076579908443	20.1503594266804	0.20153160087835276	0.18612157657108655	0.21694162518561896	solo
2-04	2-04bio	3.25	1	0.8473727893983463	21.633357652852528	23.29417780155253	19.972537504152527	0.199819494412781	0.1844790998356112	0.2151598889899508	solo
2-04	2-04bio	3.3000000000000003	1	0.8436403603127834	21.454441647488995	23.107946369606445	19.800936925371545	0.19816691203015757	0.18289408740050103	0.2134397366598141	solo
2-04	2-04bio	3.35	1	0.8400186675741735	21.281659296764673	22.928065631551377	19.63525296197797	0.19657098399535095	0.18136372460019645	0.21177824339050544	solo
2-04	2-04bio	3.4000000000000004	1	0.8365046935431353	21.114718164922586	22.754237237165846	19.475199092679325	0.1950290091851215	0.17988536494122567	0.21017265342901734	solo
2-04	2-04bio	3.45	1	0.8330954544172345	20.95334285589575	22.58617994223756	19.320505769553943	0.19353844386567853	0.17845651870699947	0.20862036902435757	solo
2-04	2-04bio	3.5	1	0.8297880081352105	20.797273884915743	22.423628495663984	19.170919274167503	0.19209689127013696	0.17707484239217383	0.20711894014810012	solo
2-04	2-04bio	3.5500000000000003	1	0.8265794608504727	20.646266630492416	22.266332604119878	19.026200656864955	0.19070209191833348	0.17573812890527324	0.20566605493139375	solo
2-04	2-04bio	3.6	1	0.8234669721593308	20.500090360946345	22.11405596883688	18.88612475305581	0.18935191462525894	0.17444429848247403	0.20425953076804382	solo
2-04	2-04bio	3.6500000000000004	1	0.8204477592487143	20.358527330067382	21.96657538939145	18.750479270743313	0.1880443481479837	0.17319139025944158	0.20289730603652584	solo
2-04	2-04bio	3.7	1	0.817519100109388	20.221371936846758	21.82367992973475	18.619063943958764	0.18677749342440744	0.17197755445190957	0.2015774323969053	solo
2-04	2-04bio	3.75	1	0.8146783359436868	20.088429944583257	21.685170142017906	18.49168974714861	0.18554955636042522	0.17080104509925792	0.20029806762159255	solo
2-04	2-04bio	3.8000000000000003	1	0.8119228728815148	19.959517754997695	21.550857344069755	18.368178165925634	0.18435884112518597	0.16966021332870548	0.19905746892166643	solo
2-04	2-04bio	3.85	1	0.8092501831046769	19.834461733304007	21.420562946671616	18.248360519936398	0.1832037439170181	0.16855350110088163	0.1978539867331546	solo
2-04	2-04bio	3.9000000000000004	1	0.806657805467354	19.713097580479392	21.29411782704352	18.132077333915262	0.18208274716531636	0.16747943540047996	0.19668605893015276	solo
2-04	2-04bio	3.95	1	0.8041433456896332	19.595269749251948	21.171361745211172	18.019177753292723	0.18099441413623069	0.16643662283844404	0.19555220543401736	solo
2-04	2-04bio	4	1	0.8017044761913027	19.480830900581235	21.052142800160738	17.909519001001733	0.17993738391237418	0.1654237446346839	0.1944510231900645	solo
2-04	2-04lib	0	1	3.3082840524486166	111.777	118.26111759342751	105.29288240657249	1	0.9419905920410504	1.0580094079589497	solo
2-04	2-04lib	0.05	1	2.9997830118301567	106.7196575464652	112.5991242110874	100.840190881843	0.9547550707790082	0.9021551024078567	1.0073550391501598	solo
2-04	2-04lib	0.1	1	2.7224751837457046	101.92714186894364	107.26309517788928	96.59118855999799	0.9118793836741337	0.864141894665253	0.9596168726830142	solo
2-04	2-04lib	0.15000000000000002	1	2.475290072921335	97.3898345824758	102.24131397669115	92.53835518826045	0.8712868889170026	0.8278836897417219	0.9146900880922832	solo
2-04	2-04lib	0.2	1	2.2569603686925137	93.09769596747374	97.5212570046453	88.67413493030217	0.8328877673177285	0.7933128902216213	0.8724626444138356	solo
2-04	2-04lib	0.25	1	2.0660291534320687	89.04040951294283	93.08975224467946	84.9910667812062	0.7965897234041246	0.76036274708756	0.8328166997206891	solo
2-04	2-04lib	0.30000000000000004	1	1.9008529165172106	85.2075145608955	88.93311781717716	81.48191130461385	0.7622991721096066	0.7289684935596218	0.7956298506595916	solo
2-04	2-04lib	0.35000000000000003	1	1.7596047615500154	81.58852463153184	85.03728659119506	78.13976267186862	0.7299222973557337	0.6990683474406061	0.7607762472708612	solo
2-04	2-04lib	0.4	1	1.6402845395048558	78.17302996479728	81.38792858662467	74.95813134296989	0.6993659694283911	0.670604250811615	0.7281276880451674	solo
2-04	2-04lib	0.45	1	1.5407431813464747	74.95078370948264	77.9705848543474	71.93098256461788	0.6705385160586045	0.6435222144503598	0.6975548176668491	solo
2-04	2-04lib	0.5	1	1.458726113173607	71.91177197329544	74.77082261842381	69.05272132816708	0.6433503491173984	0.6177721832592311	0.6689285149755657	solo
2-04	2-04lib	0.55	1	1.3919354073954826	69.0462685820447	71.77441184934594	66.31812531474347	0.6177144545125088	0.5933074363665465	0.6421214726584712	solo
2-04	2-04lib	0.6000000000000001	1	1.3381040784661182	66.34487586731396	68.96751166867371	63.72224006595421	0.5935467570905818	0.5700836492834322	0.6170098648977312	solo
2-04	2-04lib	0.65	1	1.2950714798411282	63.798553110016954	66.33684656791056	61.26025965212335	0.5707663751041534	0.5480578263159984	0.5934749238923084	solo
2-04	2-04lib	0.7000000000000001	1	1.2608481601369772	61.39863442502366	63.86985140886572	58.927417441181596	0.5492957802143881	0.5271873233418467	0.5714042370869296	solo
2-04	2-04lib	0.75	1	1.2336617776051806	59.13683790136009	61.554770554569906	56.71890524815027	0.5290608792628188	0.5074291244902822	0.5506926340353553	solo
2-04	2-04lib	0.8	1	1.2119808803139611	57.005267739932634	59.38070661529915	54.62982886456612	0.50999103339625	0.4887394442914564	0.5312426225010436	solo
2-04	2-04lib	0.8500000000000001	1	1.1945182116706572	54.996410984356714	57.33762365810839	52.65519831060504	0.49201902881949516	0.4710736404681199	0.5129644171708705	solo
2-04	2-04lib	0.9	1	1.1802182312425662	53.103130247079484	55.41631547421248	50.78994501994649	0.47508101172047457	0.454386367678024	0.4957756557629251	solo
2-04	2-04lib	0.9500000000000001	1	1.1682345087505293	51.31865361624677	53.60835117889465	49.02895605359889	0.4591163979731677	0.4386318836039515	0.47960091234238394	solo
