INDIVIDUAL	REPLICATE	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
2-03	2-03bio	2.85	1	4.666038100048881	53.57363270968561	62.71889933627312	44.428366083098105	0.04036101159344414	0.033471200436880476	0.04725082275000781	solo
2-03	2-03bio	2.9000000000000004	1	4.524428575959367	52.02013879789561	60.88785585739981	43.15242173839141	0.039190648812113364	0.03250993643657709	0.04587136118764964	solo
2-03	2-03bio	2.95	1	4.393162600528205	50.576716383142525	59.18715685840613	41.966275907878924	0.03810321109565711	0.03161632435176182	0.04459009783955241	solo
2-03	2-03bio	3	1	4.271230689155513	49.232673462988025	57.604131783395026	40.861215142581024	0.03709064336151809	0.030783799691704833	0.04339748703133136	solo
2-03	2-03bio	3.0500000000000003	1	4.157738007302361	47.978585241581676	56.127601993047634	39.82956849011572	0.03614584520833569	0.03000658335608453	0.04228510706058686	solo
2-03	2-03bio	3.1	1	4.051890267777162	46.80612254222708	54.74768153637867	38.86456354807549	0.03526254164633967	0.029279573189264628	0.04124551010341472	solo
2-03	2-03bio	3.1500000000000004	1	3.952981387909048	45.70790564987217	53.45560680173106	37.960204498013276	0.03443517298600167	0.028598252094202914	0.040272093877800424	solo
2-03	2-03bio	3.2	1	3.860382708195087	44.67737959602641	52.24359067062998	37.11116852142285	0.033658800880865425	0.02795860999488673	0.03935899176684412	solo
2-03	2-03bio	3.25	1	3.773533586312905	43.70870753743177	51.10469746105733	36.312717613806214	0.03292902800175067	0.02735707739929545	0.038500978604205885	solo
2-03	2-03bio	3.3000000000000003	1	3.691933196166711	42.796679419234955	50.03273551704956	35.56062332142035	0.032241929225911375	0.026790468697980692	0.037693389753842066	solo
2-03	2-03bio	3.35	1	3.6151333787073523	41.936633566838346	49.022164788413356	34.851102345263335	0.0315939925663315	0.026255933649748132	0.03693205148291486	solo
2-03	2-03bio	3.4000000000000004	1	3.542732408295969	41.1243892305721	48.068017157695046	34.18076130344915	0.030982068352597442	0.02575091576703636	0.03621322093815853	solo
2-03	2-03bio	3.45	1	3.4743695545826183	40.356188425087495	47.165827621051896	33.546549229123094	0.030403325414177073	0.02527311652905509	0.035533534299299056	solo
2-03	2-03bio	3.5	1	3.4097203348274228	39.628645670790704	46.311574724406306	32.9457166171751	0.029855213216894803	0.02482046452862115	0.03488996190516845	solo
2-03	2-03bio	3.5500000000000003	1	3.348492365117669	38.938704466220464	45.50162890435844	32.37578002808249	0.029335429070328614	0.024391088805594322	0.03427976933506291	solo
2-03	2-03bio	3.6	1	3.29042173099082	38.28359950526052	44.732707591950465	31.834491418570572	0.02884188966321936	0.023983295741377492	0.03370048358506123	solo
2-03	2-03bio	3.6500000000000004	1	3.235269808607974	37.660823807572825	44.001836112714244	31.319811502431403	0.028372706300375573	0.023595548989635375	0.03314986361111577	solo
2-03	2-03bio	3.7	1	3.182820476931486	37.068100059765	43.30631356380731	30.829886555722695	0.027926163311838302	0.023226452001921628	0.03262587462175497	solo
2-03	2-03bio	3.75	1	3.1328776694630087	36.50335557283525	42.64368297295252	30.36302817271797	0.027500699186457374	0.022874732776326838	0.0321266655965879	solo
2-03	2-03bio	3.8000000000000003	1	3.085263221121613	35.96470035192829	42.01170514815269	29.917695555703897	0.02709489005020359	0.022539230515062514	0.031650549585344676	solo
2-03	2-03bio	3.85	1	3.0398149719113374	35.450407850339886	41.40833571495174	29.492479985728032	0.02670743516672547	0.022218883925117606	0.03119598640833333	solo
2-03	2-03bio	3.9000000000000004	1	2.9963850942616923	34.95889804347064	40.83170491203621	29.08609117490507	0.02633714418569676	0.02191272093643332	0.0307615674349602	solo
2-03	2-03bio	3.95	1	2.9548386154320423	34.48872251208454	40.280099778459544	28.697345245709542	0.025982925904923033	0.02161984964580814	0.030346002164037923	solo
2-03	2-03bio	4	1	2.9150521102487144	34.03855126944992	39.75194841859488	28.32515412030496	0.025643778346244855	0.02133945032308841	0.029948106369401296	solo
2-03	2-03lib	0	1	18.87904973799012	1383.0905	1420.092757548801	1346.088242451199	1	0.9732466837500503	1.0267533162499496	solo
2-03	2-03lib	0.05	1	19.03686188600255	1363.3580058148539	1400.669569490082	1326.0464421396257	0.9857330419194217	0.958756091622078	1.0127099922167653	solo
2-03	2-03lib	0.1	1	19.205399420550005	1342.877153703492	1380.5190448764765	1305.2352625305075	0.9709250072236719	0.9437092240388517	0.9981407904084921	solo
2-03	2-03lib	0.15000000000000002	1	19.386741196409247	1321.594605921785	1359.591920444346	1283.5972913992239	0.955537331737717	0.9280645709006199	0.9830100925748141	solo
2-03	2-03lib	0.2	1	19.583307091209182	1299.4529850843626	1337.8355616813203	1261.0704084874048	0.9395285305512275	0.911777218112195	0.96727984299026	solo
2-03	2-03lib	0.25	1	19.797888128806242	1276.3909535393543	1315.1941012417676	1237.587805836941	0.9228542554079826	0.8947988622848186	0.9509096485311465	solo
2-03	2-03lib	0.30000000000000004	1	20.033665452187027	1252.3434619949335	1291.6087247595444	1213.0781992303225	0.9054674744674578	0.8770779636114358	0.9338569853234798	solo
2-03	2-03lib	0.35000000000000003	1	20.29420952596544	1227.2422265542416	1267.0181463198435	1187.4663067886397	0.8873188172098945	0.8585600919018963	0.9160775425178926	solo
2-03	2-03lib	0.4	1	20.583447757501467	1201.0165065383032	1241.3593228206678	1160.6736902559387	0.868357136816646	0.8391885348470969	0.8975257387861949	solo
2-03	2-03lib	0.45	1	20.90558516449989	1173.594269375999	1214.5684633741535	1132.6200753778444	0.8485303524071627	0.8189052526771345	0.8781554521371909	solo
2-03	2-03lib	0.5	1	21.264959234392435	1144.9038420725033	1186.5823963046248	1103.2252878403817	0.8277866430812034	0.797652277880863	0.8579210082815439	solo
2-03	2-03lib	0.55	1	21.665807525235664	1114.876159056778	1157.3403615022169	1072.4119566113393	0.806076073154127	0.7753736697716739	0.8367784765365801	solo
2-03	2-03lib	0.6000000000000001	1	22.111926090848105	1083.4477200107237	1126.7862987775975	1040.10914124385	0.7833527307220487	0.7520181370950418	0.8146873243490556	solo
2-03	2-03lib	0.65	1	22.606200139434733	1050.5643634622288	1094.8717015628251	1006.2570253616324	0.7595774560393762	0.7275424315051201	0.7916124805736321	solo
2-03	2-03lib	0.7000000000000001	1	23.149997383953178	1016.1859355617275	1061.5590966764723	970.8127744469829	0.7347212171305693	0.7019155828537488	0.7675268514073897	solo
2-03	2-03lib	0.75	1	23.742431143475418	980.2918800087712	1026.8261899554052	933.7575700621372	0.7087691514103893	0.6751239850625372	0.7424143177582415	solo
2-03	2-03lib	0.8	1	24.37952555676592	942.8876852181706	990.6706772696057	895.1046931667356	0.6817252271042066	0.6471772405108238	0.7162732136975893	solo
2-03	2-03lib	0.8500000000000001	1	25.053348985004533	904.011990369425	953.115652072147	854.908328666703	0.6536173810531017	0.6181145258872814	0.689120236218922	solo
2-03	2-03lib	0.9	1	25.751221243697326	863.7439695635379	914.2154357591074	813.2725033679684	0.6245028575957523	0.588011054495688	0.6609946606958167	solo
2-03	2-03lib	0.9500000000000001	1	26.455140050170368	822.2103895741665	874.0615112784635	770.3592678698694	0.5944733114529862	0.5569839919151128	0.6319626309908596	solo
2-03	2-03lib	1	1	27.140265370133367	779.6776677242352	832.8716103805563	726.4837250679142	0.5637213672744013	0.5252611633641574	0.602181571184645	solo
2-03	2-03lib	1.05	1	27.782006658798018	736.1246597152483	790.5763921847443	681.6729272457522	0.5322317373413007	0.4928621281440023	0.5716013465385992	solo
2-03	2-03lib	1.1	1	28.343785497693574	692.1046299456593	747.6574287066674	636.5518311846513	0.500404442041688	0.4602387415607665	0.5405701425226096	solo
2-03	2-03lib	1.1500000000000001	1	28.792351952950046	647.8792450720041	704.3112179299876	591.4472722140206	0.46842867120553866	0.4276273115996535	0.5092300308114238	solo
2-03	2-03lib	1.2000000000000002	1	29.093789186128937	603.8398590211635	660.8626379997771	546.81708004255	0.4365873809567512	0.39535885760371425	0.4778159043097882	solo
2-03	2-03lib	1.25	1	29.21804971928531	560.4063074835703	617.6726326318702	503.13998233527053	0.40518412026080025	0.3637795085247643	0.44658873199683624	solo
2-03	2-03lib	1.3	1	29.142243190941482	518.0071486983112	575.1248957812641	460.8894016153583	0.3745287446470865	0.3332315575989845	0.41582593169518844	solo
2-03	2-03lib	1.35	1	28.853469342746763	477.056878550989	533.6086392918032	420.50511781017474	0.3449209423034783	0.30403297384384803	0.3858089107631086	solo
2-03	2-03lib	1.4000000000000001	1	28.35064629407403	437.9326396835964	493.4988853584154	382.3663940087774	0.3166333943321832	0.27645797148398993	0.35680881718037644	solo
2-03	2-03lib	1.4500000000000002	1	27.644929193120927	400.95333764567414	455.1364032193511	346.77027207199717	0.28989667534096586	0.25072131727605473	0.329072033405877	solo
2-03	2-03lib	1.5	1	26.758590660049098	366.3638616576895	418.8097356284356	313.9179876869434	0.26488784476336835	0.2269685083419656	0.30280718118477107	solo
2-03	2-03lib	1.55	1	25.722564558307965	334.32628267651813	384.74158280080815	283.9109825522281	0.24172408289733616	0.2052728889051209	0.27817527688955146	solo
2-03	2-03lib	1.6	1	24.573131929609158	304.9186734561169	353.08112702550204	256.75621988673174	0.22046183778727196	0.18563949350149664	0.2552841820730473	solo
2-03	2-03lib	1.6500000000000001	1	23.348364351883653	278.14090562812095	323.9028588557318	232.37895240051012	0.20110101662047491	0.16801427845864758	0.23418775478230222	solo
2-03	2-03lib	1.7000000000000002	1	22.084905418641778	253.92576838921812	297.2113876117295	210.64014916670675	0.18359302474365785	0.1522967218462615	0.2148893276410542	solo
2-03	2-03lib	1.75	1	20.815501169256304	232.15323492141587	272.95086753330963	191.35560230952214	0.16785108054853667	0.13835363796477682	0.19734852313229656	solo
2-03	2-03lib	1.8	1	19.5674613481776	212.66570447757078	251.01722398887844	174.31418496626313	0.15376123578144074	0.12603237818946997	0.18149009337341152	solo
2-03	2-03lib	1.85	1	18.362022996533327	195.28244403686318	231.27134779336473	159.29354028036164	0.1411928171271968	0.11517217440244268	0.1672134598519509	solo
2-03	2-03lib	1.9000000000000001	1	17.21444554791952	179.8120457096386	213.55173899738674	146.07235242189046	0.13000743314312302	0.10561301116730283	0.15440185511894322	solo
2-03	2-03lib	1.9500000000000002	1	16.13460504889854	166.06231909675748	197.6855638973767	134.43907429613824	0.12006612661771408	0.09720193602380918	0.14293031721161897	solo
2-03	2-03lib	2	1	15.127859481845332	153.8475287600492	183.4975885076488	124.19746901244957	0.11123460739557475	0.08979706607228491	0.1326721487188646	solo
2-03	2-03lib	2.0500000000000003	1	14.196000782868337	142.9932157682594	170.81686602718375	115.16956550933506	0.10338673844427346	0.08326972494521151	0.12350375194333542	solo
2-03	2-03lib	2.1	1	13.338166715478138	133.33901459950675	159.48134098163482	107.1966882173787	0.09640657252689304	0.07750518727254559	0.1153079577812405	solo
2-03	2-03lib	2.15	1	12.551639912632819	124.73992796682171	149.3406901424975	100.13916579114593	0.09018927392446244	0.07240246808950385	0.10797607975942101	solo
2-03	2-03lib	2.2	1	11.832503579330192	117.06649562260434	140.2577764850328	93.87521476017588	0.08464124048470027	0.06787351569559322	0.10140896527380731	solo
2-03	2-03lib	2.25	1	11.176151624211695	110.20422661954849	132.10908128876224	88.29937195033474	0.07967969313616752	0.06384207826627017	0.09551730800606485	solo
2-03	2-03lib	2.3000000000000003	1	10.577667157140041	104.05258488407708	124.78443155252373	83.32073821563043	0.07523194243910798	0.060242434038575515	0.09022145083964045	solo
2-03	2-03lib	2.35	1	10.032090540721603	98.52374161470688	118.18627776416616	78.8612054652476	0.07123448654640234	0.057018109418904686	0.08545086367389998	solo
2-03	2-03lib	2.4000000000000004	1	9.534599693731296	93.54124293830701	112.22871494502698	74.85377093158704	0.06763204789441256	0.05412066016763692	0.08114343562118818	solo
2-03	2-03lib	2.45	1	9.08062364777125	89.03868993969594	106.83638524649032	71.24099463290156	0.06437661883997897	0.05150855611610488	0.07724468156385307	solo
2-03	2-03lib	2.5	1	8.665907211435089	84.95849003253274	101.94335606031143	67.97362400475404	0.061426558878491855	0.049146186749713085	0.07370693100727062	solo
2-03	2-03lib	2.5500000000000003	1	8.286541079819235	81.25071165985408	97.49203373271142	65.00938958699673	0.05874576657120707	0.0470029904673604	0.07048854267505374	solo
2-03	2-03lib	2.6	1	7.9389684264155145	77.87205610807214	93.43214829824717	62.31196391789712	0.05630293614775905	0.045052701842646675	0.06755317045287143	solo
2-03	2-03lib	2.6500000000000004	1	7.619976189849212	74.78494853929993	89.71982743445713	59.850069644142735	0.054070900305728316	0.04327270677091827	0.06486909384053836	solo
2-03	2-03lib	2.7	1	7.32667698906155	71.95674331117236	86.31676633609136	57.59672028625336	0.0520260556421813	0.041643493528625466	0.06240861775573714	solo
2-03	2-03lib	2.75	1	7.056485836887889	69.35903479492275	83.18949289263999	55.52857669720551	0.0501478643623991	0.04014818748101119	0.060147541243787	solo
2-03	2-03lib	2.8000000000000003	1	6.807094499742249	66.96706313595875	80.30872319481425	53.62540307710325	0.048418424633788426	0.038772157770661606	0.05806469149691524	solo
2-03	2-03lib	2.85	1	6.5764453852024465	64.75920395388407	77.6488000551755	51.86960785259264	0.0468221016295637	0.037502685364835225	0.05614151789429216	solo
2-03	2-03lib	2.9000000000000004	1	6.362706149539135	62.716531318853036	75.18720621616126	50.245856421544815	0.045345211552572325	0.03632868306270979	0.05436174004243487	solo
2-03	2-03lib	2.95	1	6.164245735182619	60.822444113320245	72.9041437461328	48.740744480507686	0.04397575148793246	0.0352404593050908	0.05271104367077411	solo
2-03	2-03lib	3	1	5.979612218636163	59.06234686332031	70.78217145336284	47.34252227327778	0.04270316863814791	0.0342295188010313	0.051176818475264514	solo
2-03	2-03lib	3.0500000000000003	1	5.807512629735586	57.423377158751	68.80589275279425	46.040861564707754	0.04151816324293385	0.03328839404558686	0.04974793244028084	solo
2-03	2-03lib	3.1	1	5.646794761299422	55.89417279337402	66.96168715361033	44.8266584331377	0.04041252021713258	0.03241050273509774	0.048414537699167426	solo
2-03	2-03lib	3.1500000000000004	1	5.49643090046055	54.46467269620823	65.23747930462397	43.6918660877925	0.039378965220430794	0.03159002689107654	0.04716790354978505	solo
2-03	2-03lib	3.2	1	5.355503362208676	53.12594657478909	63.62254028380126	42.62935286577692	0.038411041486286754	0.030821810189410544	0.04600027278316297	solo
2-03	2-03lib	3.25	1	5.223191679709374	51.8700489404777	62.10731651705734	41.63278136389806	0.0375030042795303	0.03010127057043488	0.04490473798862572	solo
2-03	2-03lib	3.3000000000000003	1	5.098761296227857	50.689893838472386	60.68328234484574	40.69650533209903	0.03664973032384532	0.02942432569097903	0.043875134956711616	solo
2-03	2-03lib	3.35	1	4.981553604027644	49.57914716702668	59.342812817976565	39.8154815160768	0.03584663994657376	0.028787329184949792	0.04290595070819774	solo
2-03	2-03lib	3.4000000000000004	1	4.8709771823684935	48.53213395050606	58.079073797464694	38.98519410354742	0.03508963003542144	0.028187016036584318	0.041992244034258566	solo
2-03	2-03lib	3.45	1	4.7665000969551565	47.54375833894014	56.88592686127892	38.201589816601356	0.03437501619665534	0.02762045565102309	0.041129576742287594	solo
2-03	2-03lib	3.5	1	4.667643135079799	46.609434452111955	55.75784688955399	37.46102201466992	0.03369948275410174	0.02708501143972135	0.040313954068482136	solo
2-03	2-03lib	3.5500000000000003	1	4.57397386309098	45.72502647778637	54.689850515672234	36.76020243990051	0.03306003943905794	0.026578305931463278	0.03954177294665261	solo
2-03	2-03lib	3.6	1	4.4851014049862785	44.88679667936088	53.677433900143974	36.09615945857778	0.032453983798862676	0.026098190580137584	0.03880977701758777	solo
2-03	2-03lib	3.6500000000000004	1	4.400671852437055	44.09136017501772	52.716518513573504	35.466201836461934	0.03187886850138709	0.025642719573637396	0.03811501742913678	solo
2-03	2-03lib	3.7	1	4.320364227184394	43.33564552443989	51.80340380981652	34.86788723906326	0.03133247283850181	0.025210127058976444	0.03745481861802718	solo
2-03	2-03lib	3.75	1	4.243886926395237	42.616860305521044	50.934725835716094	34.298994775325994	0.03081277783740185	0.02479880729086491	0.03682674838393879	solo
2-03	2-03lib	3.8000000000000003	1	4.170974590220154	41.93246098667916	50.107420963942374	33.75750100941595	0.030317944477732412	0.024407297287788433	0.03622859166767639	solo
2-03	2-03lib	3.85	1	4.101385338481943	41.28012650411444	49.318694054259666	33.24155895396922	0.0298462945874579	0.02403426164373858	0.03565832753117722	solo
2-03	2-03lib	3.9000000000000004	1	4.034898330208377	40.657735040779315	48.56599044926853	32.7494796322901	0.029396294053627953	0.023678479197341097	0.035114108909914815	solo
2-03	2-03lib	3.95	1	3.971311605679026	40.06334357759634	47.84697129611317	32.279715859079516	0.02896653803752997	0.023338831305022713	0.034594244770037225	solo
2-03	2-03lib	4	1	3.910440175865913	39.495169849776794	47.15949175817246	31.83084794138113	0.028555737928773854	0.02301429150253084	0.034097184355016866	solo
2-03	2-03orig	0	1	18.661515401449563	1370.437	1407.0128980837806	1333.8611019162192	1	0.9733107774499808	1.0266892225500193	solo
2-03	2-03orig	0.05	1	18.803538927675664	1350.0498180583966	1386.9040771385378	1313.1955589782553	0.9851235905469545	0.9582312495782407	1.0120159315156683	solo
2-03	2-03orig	0.1	1	18.955522751088573	1328.8852894848144	1366.0374313850775	1291.7331475845513	0.969679955725666	0.9425702513756936	0.9967896600756384	solo
2-03	2-03orig	0.15000000000000002	1	19.119515273382927	1306.8899888099465	1344.3635501476406	1269.4164274722525	0.9536301112783343	0.9262858690127693	0.9809743535438993	solo
2-03	2-03orig	0.2	1	19.29789251010734	1284.0068220526457	1321.8299963499812	1246.1836477553102	0.9369323960551603	0.9093330432229356	0.964531748887385	solo
2-03	2-03orig	0.25	1	19.493380813415932	1260.1752166764145	1298.3815410076338	1221.9688923451952	0.9195426106245048	0.8916636754153567	0.947421545833653	solo
2-03	2-03orig	0.30000000000000004	1	19.70906575146432	1235.3315049655641	1273.960564007366	1196.7024459237623	0.9014142970202674	0.8732268947231886	0.9296016993173463	solo
2-03	2-03orig	0.35000000000000003	1	19.948377958529722	1209.4095630881213	1248.5076654368322	1170.3114607394104	0.8824992050624154	0.8539695445609032	0.9110288655639276	solo
2-03	2-03orig	0.4	1	20.21504369294484	1182.341780641605	1221.9625382256804	1142.7210230575297	0.8627479998289634	0.8338369608070489	0.8916590388508778	solo
2-03	2-03orig	0.45	1	20.512984589106612	1154.0604479236445	1194.2651589337186	1113.8557369135704	0.8421112739393671	0.8127741274597595	0.8714484204189749	solo
2-03	2-03orig	0.5	1	20.846148213299244	1124.4996588393178	1165.3573585537683	1083.6419591248673	0.8205409360950688	0.7907273075120326	0.8503545646781052	solo
2-03	2-03orig	0.55	1	21.218249442168414	1093.597833548643	1135.1848382702801	1052.0108288270058	0.7979920518408675	0.7676462535869988	0.8283378500947364	solo
2-03	2-03orig	0.6000000000000001	1	21.63240369208459	1061.30096265785	1103.6996947933671	1018.902230522333	0.7744252108326396	0.7434870997516362	0.805363321913643	solo
2-03	2-03orig	0.65	1	22.09063829243449	1027.5666584059618	1070.8635138546347	984.2698029572888	0.749809482964895	0.7182160164657615	0.7814029494640284	solo
