AGE_WEEKS	INDIVIDUAL	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
16	1015	1.5	1	1.2420381099844975	16.503768197702538	18.93811816069835	14.069418234706724	0.10672759440941405	0.09098498869726176	0.12247020012156634	solo
16	1015	1.55	1	1.1760317885173064	15.740660034631775	18.04563998479992	13.43568008446363	0.10179267908928327	0.0868866914205021	0.11669866675806446	solo
16	1015	1.6	1	1.1173030888853561	15.05797962555796	17.247853439588614	12.868105811527307	0.09737787896981566	0.08321626681967677	0.11153949111995456	solo
16	1015	1.6500000000000001	1	1.0649506347442137	14.44541054017662	16.53267542958835	12.358145650764893	0.09341647911802747	0.07991842474198767	0.1069145334940673	solo
16	1015	1.7000000000000002	1	1.0181829048019233	13.894045907287948	15.889647730374092	11.898444084201804	0.0898508800254015	0.07694559806641987	0.10275616198438312	solo
16	1015	1.75	1	0.9763079534549445	13.396206356144202	15.3097347827359	11.482677929552503	0.08663142025967169	0.07425689564458451	0.09900594487475886	solo
16	1015	1.8	1	0.9387227700120884	12.945274507843012	14.78513732853438	11.105411687151642	0.08371530614347387	0.07181716684925836	0.09561344543768939	solo
16	1015	1.85	1	0.9049029113358795	12.535547426055816	14.309124541779582	10.76197031033205	0.08106565757354157	0.0695961787979529	0.09253513634913026	solo
16	1015	1.9000000000000001	1	0.8743927853041598	12.162106954057322	13.875885321595138	10.448328586519505	0.07865066950814548	0.06756790099569956	0.08973343802059139	solo
16	1015	1.9500000000000002	1	0.8467967820339822	11.820706973883205	13.480398168894224	10.161015778872185	0.07644288288760402	0.06570988866567412	0.08717587710953392	solo
16	1015	2	1	0.8217713289668855	11.507676144836475	13.118318353139188	9.897033936533763	0.07441855565760859	0.0640027544728619	0.08483435684235528	solo
16	1015	2.0500000000000003	1	0.7990178690252904	11.219834474933723	12.785880721227233	9.653788228640213	0.07255712324826429	0.06242971800368102	0.08268452849284753	solo
16	1015	2.1	1	0.7782767152659285	10.954422049538248	12.479816381465602	9.429027717610895	0.07084073767198296	0.06097622275501841	0.0807052525889475	solo
