id	p	v	d	j
56	0.0	IGHV2-01*01	NA	IGHJ1-06*01
56	2.179985232e-09	IGHV1-03*01	NA	IGHJ1-06*01
56	0.001705393088	IGHV3-01*01	NA	IGHJ1-06*01
56	0.0	IGHV2-02*01	NA	IGHJ1-06*01
56	0.0009411881904000002	IGHV4-01*01	NA	IGHJ1-06*01
56	0.0019185606080000003	IGHV1-04*01	NA	IGHJ1-06*01
56	0.001492212336	IGHV2-03*01	NA	IGHJ1-06*01
56	0.002271643296	IGHV1-05*01	NA	IGHJ1-06*01
56	0.0	IGHV5-01*01	NA	IGHJ1-06*01
56	0.00468981776	IGHV2-04*01	NA	IGHJ1-06*01
56	0.0	IGHV6-01*01	NA	IGHJ1-06*01
56	0.0008526969975	IGHV1-06*01	NA	IGHJ1-06*01
56	0.0	IGHV4-02*01	NA	IGHJ1-06*01
56	2.0007926175e-08	IGHV2-05*01	NA	IGHJ1-06*01
56	0.004476721590000001	IGHV1-07*01	NA	IGHJ1-06*01
56	0.0	IGHV2-02*02	NA	IGHJ1-06*01
56	0.0033885459375	IGHV4-01*02	NA	IGHJ1-06*01
56	0.009166463625000001	IGHV5-01*02	NA	IGHJ1-06*01
56	0.00767425635	IGHV1-03*02	NA	IGHJ1-06*01
56	0.0068438235750000005	IGHV1-02*02	NA	IGHJ1-06*01
56	0.0	IGHV2-01*02	NA	IGHJ1-06*01
56	0.023022436500000003	IGHV1-01*02	NA	IGHJ1-06*01
56	0.0	IGHV1-01*01	NA	IGHJ1-07*01
56	0.0	IGHV1-02*01	NA	IGHJ1-07*01
56	0.0	IGHV2-01*01	NA	IGHJ1-07*01
56	0.0	IGHV1-03*01	NA	IGHJ1-07*01
56	0.0	IGHV3-01*01	NA	IGHJ1-07*01
56	0.0	IGHV2-02*01	NA	IGHJ1-07*01
56	0.0	IGHV4-01*01	NA	IGHJ1-07*01
56	0.0	IGHV1-04*01	NA	IGHJ1-07*01
56	0.0	IGHV2-03*01	NA	IGHJ1-07*01
56	0.0	IGHV1-05*01	NA	IGHJ1-07*01
56	0.0	IGHV5-01*01	NA	IGHJ1-07*01
56	0.0	IGHV2-04*01	NA	IGHJ1-07*01
56	0.0	IGHV6-01*01	NA	IGHJ1-07*01
56	0.0031976146596	IGHV1-06*01	NA	IGHJ1-07*01
56	0.0	IGHV4-02*01	NA	IGHJ1-07*01
56	7.290916200400001e-10	IGHV2-05*01	NA	IGHJ1-07*01
56	0.01300359468	IGHV1-07*01	NA	IGHJ1-07*01
56	0.00042634862128	IGHV2-02*02	NA	IGHJ1-07*01
56	0.0072586689064	IGHV4-01*02	NA	IGHJ1-07*01
56	0.016414379148	IGHV5-01*02	NA	IGHJ1-07*01
56	0.014922224256	IGHV1-03*02	NA	IGHJ1-07*01
56	0.010861147498	IGHV1-02*02	NA	IGHJ1-07*01
56	0.0	IGHV2-01*02	NA	IGHJ1-07*01
56	0.046472008724	IGHV1-01*02	NA	IGHJ1-07*01
56	0.0	IGHV1-01*01	NA	IGHJ1-08*27
56	0.0	IGHV1-02*01	NA	IGHJ1-08*27
56	0.0	IGHV2-01*01	NA	IGHJ1-08*27
56	0.0	IGHV1-03*01	NA	IGHJ1-08*27
56	0.0	IGHV3-01*01	NA	IGHJ1-08*27
56	0.0	IGHV2-02*01	NA	IGHJ1-08*27
56	0.0	IGHV4-01*01	NA	IGHJ1-08*27
56	0.0	IGHV1-04*01	NA	IGHJ1-08*27
56	0.0	IGHV2-03*01	NA	IGHJ1-08*27
56	0.0	IGHV1-05*01	NA	IGHJ1-08*27
56	0.0	IGHV5-01*01	NA	IGHJ1-08*27
56	0.0	IGHV2-04*01	NA	IGHJ1-08*27
56	0.0	IGHV6-01*01	NA	IGHJ1-08*27
56	0.0014922128556	IGHV1-06*01	NA	IGHJ1-08*27
56	0.0	IGHV4-02*01	NA	IGHJ1-08*27
56	3.6032494551e-10	IGHV2-05*01	NA	IGHJ1-08*27
56	0.016201127211	IGHV1-07*01	NA	IGHJ1-08*27
56	0.00021317342253000002	IGHV2-02*02	NA	IGHJ1-08*27
56	0.0079086421701	IGHV4-01*02	NA	IGHJ1-08*27
